Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
218,George Hill,43,26.6,.558,.778,2.7,2.8,0.9,0.3,1.4,10.3,hillge01
218,George Hill,24,27.9,.516,.805,2.7,2.8,0.9,0.6,1.2,9.4,hillge01
219,Solomon Hill,12,15.6,.317,.500,3.0,1.8,0.6,0.1,0.8,2.4,hillso01
220,Darrun Hilliard,14,6.8,.263,.857,0.5,0.8,0.1,0.0,0.3,1.1,hillida01
221,Jrue Holiday,81,36.1,.543,.786,4.5,6.0,1.5,0.8,2.6,19.0,holidjr01
222,Justin Holiday,72,31.5,.474,.823,4.0,2.1,1.1,0.4,1.3,12.2,holidju01
223,John Holland,24,7.3,.381,.692,1.0,0.2,0.3,0.1,0.3,2.3,hollajo02
224,Rondae Hollis-Jefferson,68,28.2,.481,.788,6.8,2.5,1.0,0.7,1.8,13.9,holliro01
225,Richaun Holmes,48,15.5,.568,.661,4.4,1.3,0.4,0.6,0.5,6.5,holmeri01
226,Rodney Hood,60,26.9,.513,.860,2.8,1.6,0.8,0.2,1.2,14.7,hoodro01
226,Rodney Hood,39,27.8,.516,.876,2.8,1.7,0.8,0.2,1.6,16.8,hoodro01
226,Rodney Hood,21,25.3,.505,.813,2.6,1.4,0.7,0.2,0.3,10.8,hoodro01
227,Scotty Hopson,1,8.0,.000,.500,0.0,1.0,0.0,0.0,1.0,1.0,hopsosc01
228,Al Horford,72,31.6,.553,.783,7.4,4.7,0.6,1.1,1.8,12.9,horfoal01
229,Danuel House Jr.,23,17.5,.492,.806,3.3,1.1,0.3,0.3,0.5,6.6,houseda01
230,Dwight Howard,81,30.4,.556,.574,12.5,1.3,0.6,1.6,2.6,16.6,howardw01
231,Josh Huestis,69,14.2,.420,.300,2.3,0.3,0.2,0.6,0.4,2.3,huestjo01
232,R.J. Hunter,5,9.0,.425,1.000,1.0,0.6,0.6,0.0,0.4,3.8,hunterj01
233,Vince Hunter,4,1.8,.600,,0.8,0.0,0.0,0.3,0.3,1.5,huntevi01
234,Serge Ibaka,76,27.5,.552,.797,6.3,0.8,0.4,1.3,1.2,12.6,ibakase01
235,Andre Iguodala,64,25.3,.514,.632,3.8,3.3,0.8,0.6,1.0,6.0,iguodan01
236,Ersan İlyasova,69,25.1,.526,.778,5.9,1.3,0.9,0.4,1.0,10.9,ilyaser01
236,Ersan İlyasova,46,25.5,.535,.800,5.5,1.1,1.0,0.4,0.9,10.9,ilyaser01
236,Ersan İlyasova,23,24.1,.509,.733,6.7,1.7,0.7,0.4,1.3,10.8,ilyaser01
237,Joe Ingles,82,31.4,.609,.795,4.2,4.8,1.1,0.2,1.9,11.5,inglejo01
238,Andre Ingram,2,32.0,.618,1.000,3.0,3.5,1.5,1.5,1.5,12.0,ingraan01
239,Brandon Ingram,59,33.5,.497,.681,5.3,3.9,0.8,0.7,2.5,16.1,ingrabr01
240,Kyrie Irving,60,32.2,.568,.889,3.8,5.1,1.1,0.3,2.3,24.4,irvinky01
241,Jonathan Isaac,27,19.9,.434,.760,3.7,0.7,1.2,1.1,1.0,5.4,isaacjo01
242,Wes Iwundu,62,16.5,.447,.723,2.2,0.9,0.5,0.2,0.5,3.7,iwundwe01
243,Jarrett Jack,62,25.0,.455,.840,3.1,5.6,0.6,0.1,1.9,7.5,jackja01
244,Aaron Jackson,1,35.0,.389,.500,3.0,1.0,0.0,0.0,1.0,8.0,jacksaa01
245,Demetrius Jackson,15,5.3,.417,.500,0.8,0.6,0.3,0.1,0.7,1.1,jacksde01
245,Demetrius Jackson,12,5.3,.286,,0.9,0.4,0.3,0.1,0.8,0.7,jacksde01
245,Demetrius Jackson,3,5.7,.875,.500,0.3,1.3,0.3,0.0,0.3,2.7,jacksde01
246,Josh Jackson,77,25.4,.448,.634,4.6,1.5,1.0,0.5,1.9,13.1,jacksjo02
247,Justin Jackson,68,22.1,.510,.722,2.8,1.1,0.4,0.2,0.6,6.7,jacksju01
248,Reggie Jackson,45,26.7,.471,.836,2.8,5.3,0.6,0.1,2.2,14.6,jacksre01
249,LeBron James,82,36.9,.590,.731,8.6,9.1,1.4,0.9,4.2,27.5,jamesle01
250,Mike James,36,19.1,.424,.762,2.5,3.5,0.8,0.2,1.4,9.3,jamesmi02
250,Mike James,32,20.9,.429,.762,2.8,3.8,0.8,0.2,1.5,10.4,jamesmi02
250,Mike James,4,4.5,.222,,0.3,1.5,0.3,0.0,0.3,1.0,jamesmi02
251,Al Jefferson,36,13.4,.534,.833,4.0,0.8,0.4,0.6,0.6,7.0,jeffeal01
252,Richard Jefferson,20,8.2,.481,.571,0.9,0.8,0.1,0.1,0.3,1.5,jefferi01
253,Brandon Jennings,14,14.6,.438,1.000,2.2,3.1,0.4,0.3,1.3,5.2,jennibr01
254,Jonas Jerebko,74,15.3,.562,.807,3.3,0.6,0.3,0.2,0.4,5.8,jerebjo01
255,Amir Johnson,74,15.8,.558,.612,4.5,1.6,0.6,0.6,0.7,4.6,johnsam01
256,Brice Johnson,18,5.4,.476,.600,1.7,0.1,0.5,0.3,0.3,2.4,johnsbr02
256,Brice Johnson,9,4.2,.636,1.000,1.4,0.1,0.7,0.2,0.4,1.8,johnsbr02
256,Brice Johnson,9,6.7,.419,.333,2.0,0.1,0.3,0.4,0.1,3.0,johnsbr02
257,Dakari Johnson,31,5.2,.564,.550,1.1,0.3,0.2,0.3,0.1,1.8,johnsda04
258,James Johnson,73,26.6,.550,.698,4.9,3.8,1.0,0.7,1.9,10.8,johnsja01
259,Joe Johnson,55,21.9,.461,.889,3.1,1.5,0.3,0.1,0.9,6.8,johnsjo02
259,Joe Johnson,32,21.9,.471,.833,3.3,1.4,0.4,0.2,1.0,7.3,johnsjo02
259,Joe Johnson,23,22.0,.444,.952,2.8,1.7,0.3,0.0,0.8,6.0,johnsjo02
260,Omari Johnson,4,18.8,.524,,2.8,1.8,0.5,0.0,0.8,5.5,johnsom01
261,Stanley Johnson,69,27.4,.435,.772,3.7,1.6,1.4,0.2,1.1,8.7,johnsst04
262,Tyler Johnson,72,28.5,.518,.822,3.4,2.3,0.8,0.5,1.1,11.7,johnsty01
263,Wesley Johnson,74,20.1,.489,.741,2.9,0.8,1.0,0.8,0.7,5.4,johnswe01
264,Nikola Jokić,75,32.6,.554,.850,10.7,6.1,1.2,0.8,2.8,18.5,jokicni01
265,Damian Jones,15,5.9,.500,.600,0.9,0.1,0.1,0.2,0.3,1.7,jonesda03
266,Derrick Jones Jr.,20,12.3,.425,.667,1.9,0.5,0.2,0.7,0.4,3.1,jonesde02
266,Derrick Jones Jr.,6,5.5,.500,.833,0.7,0.5,0.2,0.7,0.2,1.5,jonesde02
266,Derrick Jones Jr.,14,15.1,.418,.611,2.4,0.4,0.2,0.6,0.4,3.7,jonesde02
267,Jalen Jones,16,11.3,.456,.632,2.4,0.3,0.3,0.1,0.4,4.6,jonesja04
267,Jalen Jones,4,4.8,.375,1.000,0.8,0.0,0.0,0.0,0.0,1.3,jonesja04
267,Jalen Jones,12,13.5,.461,.588,2.9,0.3,0.4,0.1,0.6,5.8,jonesja04
268,Tyus Jones,82,17.9,.526,.877,1.6,2.8,1.2,0.1,0.7,5.1,jonesty01
269,DeAndre Jordan,77,31.5,.645,.580,15.2,1.5,0.5,0.9,1.8,12.0,jordade01
270,Cory Joseph,82,27.0,.479,.745,3.2,3.2,1.0,0.2,1.1,7.9,josepco01
271,Frank Kaminsky,79,23.2,.501,.799,3.6,1.6,0.5,0.2,0.8,11.1,kaminfr01
272,Luke Kennard,73,20.0,.530,.855,2.4,1.7,0.6,0.2,0.9,7.6,kennalu01
273,Michael Kidd-Gilchrist,74,25.0,.504,.684,4.1,1.0,0.7,0.4,0.7,9.2,kiddgmi01
274,Sean Kilpatrick,52,12.3,.452,.889,1.7,0.9,0.3,0.1,0.7,6.3,kilpase01
274,Sean Kilpatrick,16,11.4,.351,.947,2.2,0.9,0.1,0.1,1.0,4.9,kilpase01
274,Sean Kilpatrick,23,8.9,.457,.947,1.1,0.7,0.2,0.0,0.4,4.0,kilpase01
274,Sean Kilpatrick,4,9.5,.472,1.000,0.5,0.8,0.0,0.0,0.3,4.8,kilpase01
274,Sean Kilpatrick,9,23.8,.528,.813,2.8,1.4,0.7,0.3,1.3,15.4,kilpase01
275,Maxi Kleber,72,16.8,.553,.746,3.3,0.7,0.4,0.7,0.4,5.4,klebima01
276,Furkan Korkmaz,14,5.7,.375,.500,0.8,0.3,0.1,0.1,0.1,1.6,korkmfu01
277,Luke Kornet,20,16.3,.504,.727,3.2,1.3,0.3,0.8,0.6,6.7,kornelu01
278,Kyle Korver,73,21.6,.628,.889,2.3,1.2,0.4,0.4,0.8,9.2,korveky01
279,Kosta Koufos,71,19.6,.571,.446,6.6,1.2,0.7,0.5,0.7,6.7,koufoko01
280,Kyle Kuzma,77,31.2,.527,.707,6.3,1.8,0.6,0.4,1.8,16.1,kuzmaky01
281,Mindaugas Kuzminskas,1,2.0,.000,,0.0,0.0,0.0,0.0,0.0,0.0,kuzmimi01
282,Skal Labissière,60,20.7,.467,.805,4.8,1.2,0.4,0.8,1.2,8.7,labissk01
283,Jeremy Lamb,80,24.6,.513,.861,4.1,2.3,0.8,0.4,1.2,12.9,lambje01
284,Shane Larkin,54,14.4,.454,.865,1.7,1.8,0.5,0.0,0.6,4.3,larkish01
285,Joffrey Lauvergne,55,9.7,.516,.638,3.1,0.7,0.2,0.1,0.6,4.1,lauvejo01
286,Zach LaVine,24,27.3,.442,.813,3.9,3.0,1.0,0.2,1.8,16.7,lavinza01
287,Jake Layman,35,4.6,.340,.667,0.5,0.3,0.2,0.1,0.1,1.0,laymaja01
288,T.J. Leaf,53,8.7,.537,.625,1.5,0.2,0.1,0.1,0.2,2.9,leaftj01
289,Courtney Lee,76,30.4,.529,.919,2.9,2.4,1.1,0.2,1.1,12.0,leeco01
290,Damion Lee,15,26.9,.457,.759,4.7,1.9,1.3,0.1,0.9,10.7,leeda03
291,Walt Lemon Jr.,5,7.0,.469,.667,0.4,1.0,0.0,0.2,0.8,3.4,lemonwa01
292,Alex Len,69,20.2,.567,.684,7.5,1.2,0.4,0.9,1.1,8.5,lenal01
293,Kawhi Leonard,9,23.3,.518,.816,4.7,2.3,2.0,1.0,1.8,16.2,leonaka01
294,Meyers Leonard,33,7.7,.660,.818,2.1,0.5,0.2,0.0,0.3,3.4,leoname01
295,Jon Leuer,8,17.0,.417,.867,4.0,0.6,0.1,0.4,0.9,5.4,leuerjo01
296,Caris LeVert,71,26.3,.493,.711,3.7,4.2,1.2,0.3,2.2,12.1,leverca01
297,DeAndre Liggins,58,12.5,.467,.400,1.3,0.8,0.6,0.2,0.3,1.7,liggide01
297,DeAndre Liggins,31,15.5,.423,.400,1.6,0.9,0.9,0.3,0.4,1.8,liggide01
297,DeAndre Liggins,27,9.0,.537,,1.0,0.8,0.4,0.1,0.3,1.6,liggide01
298,Damian Lillard,73,36.6,.519,.916,4.5,6.6,1.1,0.4,2.8,26.9,lillada01
299,Jeremy Lin,1,25.0,.458,1.000,0.0,4.0,0.0,0.0,3.0,18.0,linje01
300,Shaun Livingston,71,15.9,.501,.820,1.8,2.0,0.5,0.3,0.8,5.5,livinsh01
301,Kevon Looney,66,13.8,.583,.545,3.3,0.6,0.5,0.8,0.5,4.0,looneke01
302,Brook Lopez,74,23.4,.536,.703,4.0,1.7,0.4,1.3,1.3,13.0,lopezbr01
303,Robin Lopez,64,26.4,.533,.756,4.5,1.9,0.2,0.8,1.7,11.8,lopezro01
304,Kevin Love,59,28.0,.552,.880,9.3,1.7,0.7,0.4,1.5,17.6,loveke01
305,Kyle Lowry,78,32.2,.553,.854,5.6,6.9,1.1,0.2,2.3,16.2,lowryky01
306,Timothé Luwawu-Cabarrot,52,15.5,.474,.793,1.4,1.0,0.2,0.1,0.7,5.8,luwawti01
307,Tyler Lydon,1,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,lydonty01
308,Trey Lyles,73,19.1,.566,.706,4.8,1.2,0.4,0.5,0.8,9.9,lylestr01
309,Shelvin Mack,69,19.8,.488,.711,2.4,3.9,0.8,0.1,1.3,6.9,macksh01
310,Josh Magette,18,12.0,.413,1.000,1.1,3.2,0.4,0.1,0.5,2.6,magetjo01
311,Ian Mahinmi,77,14.9,.556,.703,4.1,0.7,0.5,0.5,1.3,4.8,mahinia01
312,Thon Maker,74,16.7,.460,.699,3.0,0.6,0.5,0.7,0.6,4.8,makerth01
313,Boban Marjanović,39,8.6,.534,.794,3.7,0.6,0.3,0.3,0.9,6.0,marjabo01
313,Boban Marjanović,19,9.0,.519,.800,3.0,0.7,0.2,0.3,1.2,6.2,marjabo01
313,Boban Marjanović,20,8.3,.551,.788,4.4,0.4,0.3,0.3,0.7,5.9,marjabo01
314,Lauri Markkanen,68,29.7,.518,.843,7.5,1.2,0.6,0.6,1.2,15.2,markkla01
315,Jarell Martin,73,22.8,.480,.767,4.4,1.0,0.5,0.7,1.2,7.7,martija01
316,Frank Mason III,52,18.9,.420,.817,2.5,2.8,0.7,0.2,1.3,7.9,masonfr01
317,Mangok Mathiang,4,5.0,.571,.000,2.5,0.0,0.3,0.0,0.0,2.0,mathima01
318,Wesley Matthews,63,33.8,.516,.822,3.1,2.7,1.2,0.3,1.3,12.7,matthwe02
319,Luc Mbah a Moute,61,25.6,.572,.684,3.0,0.9,1.2,0.4,1.1,7.5,mbahalu01
320,James Michael McAdoo,3,6.0,.429,1.000,0.7,0.0,0.0,0.3,0.3,2.7,mcadoja01
321,Patrick McCaw,57,16.9,.451,.765,1.4,1.4,0.8,0.2,0.7,4.0,mccawpa01
322,CJ McCollum,81,36.1,.506,.836,4.0,3.4,1.0,0.4,1.9,21.4,mccolcj01
323,T.J. McConnell,76,22.4,.531,.795,3.0,4.0,1.2,0.2,1.5,6.3,mccontj01
324,Erik McCree,4,2.0,.000,,0.3,0.0,0.3,0.0,0.3,0.0,mccreer01
325,Chris McCullough,19,4.7,.440,.643,1.3,0.2,0.0,0.3,0.1,2.4,mcculch01
326,Doug McDermott,81,21.8,.557,.790,2.5,1.0,0.2,0.2,0.7,7.8,mcderdo01
326,Doug McDermott,55,21.3,.541,.755,2.4,0.9,0.2,0.2,0.6,7.2,mcderdo01
326,Doug McDermott,26,22.9,.586,.857,2.5,1.1,0.3,0.2,0.8,9.0,mcderdo01
327,JaVale McGee,65,9.5,.621,.731,2.6,0.5,0.3,0.9,0.4,4.8,mcgeeja01
328,Rodney McGruder,18,16.6,.596,.500,1.8,0.9,0.4,0.2,0.2,5.1,mcgruro01
329,Trey McKinney-Jones,1,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,mckintr01
330,Alfonzo McKinnie,14,3.8,.633,.667,0.5,0.1,0.1,0.1,0.2,1.5,mckinal01
331,Ben McLemore,56,19.5,.495,.828,2.5,0.9,0.7,0.3,1.1,7.5,mclembe01
332,Josh McRoberts,2,3.0,.000,,0.0,0.0,0.0,0.0,0.0,0.0,mcrobjo01
333,Jodie Meeks,77,14.5,.491,.863,1.6,0.9,0.4,0.1,0.5,6.3,meeksjo01
334,Salah Mejri,61,12.0,.642,.576,4.0,0.6,0.4,1.1,0.6,3.5,mejrisa01
335,Jordan Mickey,23,12.3,.488,.684,3.5,0.4,0.3,0.4,0.8,4.0,mickejo01
336,Khris Middleton,82,36.4,.524,.884,5.2,4.0,1.5,0.3,2.3,20.1,middlkh01
337,C.J. Miles,70,19.1,.516,.835,2.2,0.8,0.5,0.3,0.6,10.0,milescj01
338,Darius Miller,82,23.7,.594,.866,2.0,1.4,0.3,0.2,0.7,7.8,milleda01
339,Malcolm Miller,15,8.4,.607,1.000,1.0,0.2,0.1,0.1,0.3,2.5,millema01
340,Patty Mills,82,25.7,.523,.890,1.9,2.8,0.7,0.1,1.3,10.0,millspa02
341,Paul Millsap,38,30.1,.509,.696,6.4,2.8,1.0,1.2,1.9,14.6,millspa01
342,Nikola Mirotić,55,27.2,.546,.818,7.4,1.5,0.8,0.7,1.1,15.6,mirotni01
342,Nikola Mirotić,25,24.9,.588,.823,6.4,1.6,0.6,0.5,1.2,16.8,mirotni01
342,Nikola Mirotić,30,29.1,.513,.810,8.2,1.4,1.0,0.9,1.0,14.6,mirotni01
343,Donovan Mitchell,79,33.4,.506,.805,3.7,3.7,1.5,0.3,2.7,20.5,mitchdo01
344,Naz Mitrou-Long,1,1.0,1.500,,0.0,0.0,0.0,0.0,0.0,3.0,mitrona01
345,Malik Monk,63,13.6,.458,.842,1.0,1.4,0.3,0.1,0.8,6.7,monkma01
346,Greg Monroe,51,20.4,.565,.739,6.9,2.2,0.9,0.5,1.8,10.3,monrogr01
346,Greg Monroe,5,15.8,.485,.500,5.0,1.0,0.0,0.0,1.2,6.8,monrogr01
346,Greg Monroe,20,23.3,.626,.674,8.0,2.5,0.8,0.3,2.0,11.3,monrogr01
346,Greg Monroe,26,19.1,.530,.797,6.3,2.3,1.1,0.7,1.8,10.2,monrogr01
347,Luis Montero,2,4.0,.000,,1.0,0.0,0.0,0.0,1.0,0.0,montelu01
348,Ben Moore,2,4.5,,,0.5,0.5,0.0,0.0,0.0,0.0,moorebe01
349,E'Twaun Moore,82,31.5,.585,.706,2.9,2.3,1.0,0.1,1.2,12.5,mooreet01
350,Eric Moreland,67,12.0,.541,.379,4.1,1.2,0.5,0.8,0.6,2.1,moreler01
351,Jaylen Morris,6,16.3,.438,,2.7,1.2,0.3,0.2,1.0,4.7,morrija01
352,Marcus Morris,54,26.7,.499,.805,5.4,1.3,0.6,0.2,1.2,13.6,morrima03
353,Markieff Morris,73,27.0,.536,.820,5.6,1.9,0.8,0.5,1.7,11.5,morrima02
354,Monte Morris,3,8.3,.667,1.000,0.7,2.3,1.0,0.0,0.3,3.3,morrimo01
355,Johnathan Motley,11,16.0,.540,.536,4.5,0.6,0.3,0.2,0.8,8.7,motlejo01
356,Timofey Mozgov,31,11.6,.581,.767,3.2,0.4,0.2,0.4,1.1,4.2,mozgoti01
357,Emmanuel Mudiay,64,19.5,.433,.760,2.4,3.2,0.6,0.2,1.8,8.6,mudiaem01
357,Emmanuel Mudiay,42,17.9,.460,.808,2.2,2.9,0.5,0.1,1.7,8.5,mudiaem01
357,Emmanuel Mudiay,22,22.4,.390,.686,2.6,3.9,0.9,0.3,1.9,8.8,mudiaem01
358,Shabazz Muhammad,43,9.7,.465,.780,1.8,0.3,0.2,0.1,0.1,5.0,muhamsh01
358,Shabazz Muhammad,32,9.4,.405,.710,1.4,0.2,0.2,0.1,0.2,3.8,muhamsh01
358,Shabazz Muhammad,11,10.6,.575,.895,2.8,0.6,0.4,0.1,0.1,8.5,muhamsh01
359,Xavier Munford,6,3.5,.167,.500,0.2,0.7,0.2,0.0,0.3,0.5,munfoxa02
360,Dejounte Murray,81,21.5,.451,.709,5.7,2.9,1.2,0.4,1.7,8.1,murrade01
361,Jamal Murray,81,31.7,.529,.905,3.7,3.4,1.0,0.3,2.1,16.7,murraja01
362,Mike Muscala,53,20.0,.558,.919,4.3,1.0,0.6,0.5,0.8,7.6,muscami01
363,Abdel Nader,48,10.9,.413,.590,1.5,0.5,0.3,0.2,0.7,3.0,naderab01
364,Larry Nance Jr.,66,21.5,.584,.664,6.8,1.2,1.3,0.6,0.8,8.7,nancela02
364,Larry Nance Jr.,42,22.0,.603,.632,6.8,1.4,1.4,0.5,1.0,8.6,nancela02
364,Larry Nance Jr.,24,20.8,.553,.720,7.0,1.0,1.2,0.8,0.4,8.9,nancela02
365,Shabazz Napier,74,20.7,.497,.841,2.3,2.0,1.1,0.2,1.2,8.7,napiesh01
366,Jameer Nelson,50,20.3,.473,.800,2.1,3.6,0.5,0.1,1.3,4.9,nelsoja01
366,Jameer Nelson,43,20.9,.507,.765,2.2,3.6,0.5,0.1,1.3,5.1,nelsoja01
366,Jameer Nelson,7,16.6,.295,1.000,1.1,3.3,0.6,0.1,1.6,3.7,nelsoja01
367,Raul Neto,41,12.1,.520,.743,1.2,1.8,0.3,0.1,0.9,4.5,netora01
368,Georges Niang,9,3.6,.364,.500,1.0,0.3,0.2,0.0,0.3,1.0,niangge01
369,Joakim Noah,7,5.7,.500,.500,2.0,0.6,0.3,0.3,0.6,1.7,noahjo01
370,Nerlens Noel,30,15.7,.524,.750,5.6,0.7,1.0,0.7,0.9,4.4,noelne01
371,Lucas Nogueira,49,8.5,.644,.679,1.8,0.4,0.5,0.9,0.3,2.5,noguelu01
372,Dirk Nowitzki*,77,24.7,.547,.898,5.7,1.6,0.6,0.6,0.7,12.0,nowitdi01
373,Frank Ntilikina,78,21.9,.414,.721,2.3,3.2,0.8,0.2,1.7,5.9,ntilila01
374,Jusuf Nurkić,79,26.4,.505,.630,9.0,1.8,0.8,1.4,2.3,14.3,nurkiju01
375,David Nwaba,70,23.5,.499,.655,4.7,1.5,0.8,0.4,1.1,7.9,nwabada01
376,Johnny O'Bryant,36,10.5,.439,.840,2.6,0.4,0.3,0.2,0.4,4.8,obryajo01
377,Royce O'Neale,69,16.7,.496,.803,3.4,1.4,0.5,0.2,0.8,5.0,onealro01
378,Kyle O'Quinn,77,18.0,.589,.772,6.1,2.1,0.5,1.3,1.3,7.1,oquinky01
379,Semi Ojeleye,73,15.8,.452,.610,2.2,0.3,0.3,0.1,0.3,2.7,ojelese01
380,Emeka Okafor,26,13.6,.505,.818,4.6,0.3,0.3,1.0,0.5,4.4,okafoem01
381,Jahlil Okafor,28,12.6,.562,.724,3.0,0.4,0.1,0.6,0.8,6.3,okafoja01
381,Jahlil Okafor,2,12.5,.444,.500,4.5,0.5,0.0,1.0,1.5,5.0,okafoja01
381,Jahlil Okafor,26,12.6,.570,.760,2.9,0.4,0.1,0.6,0.7,6.4,okafoja01
382,Victor Oladipo,75,34.0,.537,.799,5.2,4.3,2.4,0.8,2.9,23.1,oladivi01
383,Kelly Olynyk,76,23.4,.580,.770,5.7,2.7,0.8,0.5,1.9,11.5,olynyke01
384,Chinanu Onuaku,1,22.0,.400,,4.0,1.0,0.0,0.0,3.0,4.0,onuakch01
385,Cedi Osman,61,11.0,.570,.565,2.0,0.7,0.4,0.0,0.5,3.9,osmande01
386,Kelly Oubre Jr.,81,27.5,.482,.820,4.5,1.2,1.0,0.4,1.1,11.8,oubreke01
387,Zaza Pachulia,69,14.1,.564,.806,4.7,1.6,0.6,0.2,1.0,5.4,pachuza01
388,Marcus Paige,5,5.6,.357,1.000,0.8,0.6,0.0,0.0,0.0,2.4,paigema01
389,Georgios Papagiannis,17,7.2,.429,,2.2,0.5,0.2,0.4,0.5,2.1,papagge01
389,Georgios Papagiannis,16,7.4,.415,,2.3,0.6,0.1,0.4,0.5,2.1,papagge01
389,Georgios Papagiannis,1,4.0,1.000,,1.0,0.0,2.0,0.0,0.0,2.0,papagge01
390,Jabari Parker,31,24.0,.529,.741,4.9,1.9,0.8,0.3,1.5,12.6,parkeja01
391,Tony Parker*,55,19.5,.472,.705,1.7,3.5,0.5,0.0,1.2,7.7,parketo01
392,Chandler Parsons,36,19.2,.571,.630,2.5,1.9,0.5,0.3,1.0,7.9,parsoch01
393,Patrick Patterson,82,15.5,.523,.870,2.4,0.7,0.6,0.3,0.4,3.9,pattepa01
394,Justin Patton,1,4.0,.500,,0.0,0.0,1.0,0.0,0.0,2.0,pattoju01
395,Brandon Paul,64,9.0,.492,.512,1.1,0.6,0.4,0.1,0.5,2.3,paulbr01
396,Chris Paul,58,31.8,.550,.919,5.4,7.9,1.7,0.2,2.2,18.6,paulch01
397,Adreian Payne,5,8.6,.800,.833,1.8,0.0,0.4,0.0,0.4,4.2,paynead01
398,Cameron Payne,25,23.3,.486,.750,2.8,4.5,1.0,0.4,1.4,8.8,payneca01
399,Elfrid Payton,63,28.7,.516,.649,4.3,6.2,1.3,0.3,2.7,12.7,paytoel01
399,Elfrid Payton,44,28.6,.547,.632,4.0,6.3,1.5,0.4,2.6,13.0,paytoel01
399,Elfrid Payton,19,29.0,.447,.685,5.3,6.2,1.0,0.3,2.8,11.8,paytoel01
400,Gary Payton II,23,9.6,.446,.333,1.9,0.9,0.3,0.1,0.3,3.0,paytoga02
400,Gary Payton II,12,8.8,.424,.667,1.4,0.8,0.3,0.1,0.3,2.5,paytoga02
400,Gary Payton II,11,10.5,.463,.167,2.5,1.1,0.4,0.2,0.4,3.5,paytoga02
401,Kendrick Perkins,1,15.0,.500,.500,1.0,2.0,1.0,0.0,1.0,3.0,perkike01
402,London Perrantes,14,4.7,.154,.600,0.3,0.4,0.1,0.1,0.1,0.5,perralo01
403,Alec Peters,20,11.3,.500,.800,1.9,0.6,0.1,0.1,0.2,4.1,peteral01
404,Marshall Plumlee,8,6.5,.333,.750,2.1,0.3,0.0,0.1,0.4,1.8,plumlma02
405,Mason Plumlee,74,19.4,.601,.458,5.4,1.9,0.7,1.1,1.4,7.1,plumlma01
406,Miles Plumlee,55,16.7,.583,.450,4.1,0.8,0.3,0.5,1.1,4.3,plumlmi01
407,Jakob Poeltl,82,18.6,.660,.594,4.8,0.7,0.5,1.2,1.0,6.9,poeltja01
408,Quincy Pondexter,23,8.5,.316,.824,1.2,0.4,0.3,0.1,0.5,2.0,pondequ01
409,Otto Porter Jr.,77,31.6,.581,.828,6.4,2.0,1.5,0.5,1.0,14.7,porteot01
410,Bobby Portis,73,22.5,.520,.769,6.8,1.7,0.7,0.3,1.4,13.2,portibo01
411,Kristaps Porziņģis,48,32.4,.489,.793,6.6,1.2,0.8,2.4,1.9,22.7,porzikr01
412,Dwight Powell,79,21.2,.626,.719,5.6,1.2,0.8,0.4,0.7,8.5,poweldw01
413,Norman Powell,70,15.2,.472,.821,1.7,1.3,0.5,0.2,0.9,5.5,powelno01
414,Alex Poythress,25,4.2,.500,,0.7,0.1,0.1,0.0,0.1,1.0,poythal01
415,Taurean Prince,82,30.0,.516,.844,4.7,2.6,1.0,0.5,2.3,14.1,princta02
416,Jacob Pullen,3,2.0,.500,,0.0,0.0,0.0,0.0,0.3,0.7,pulleja01
417,Rodney Purvis,16,18.1,.388,.867,1.7,1.1,0.2,0.2,0.6,6.0,purviro01
418,Zhou Qi,18,6.9,.219,.667,1.2,0.1,0.1,0.8,0.6,1.2,qizh01
419,Tim Quarterman,3,4.3,.333,1.000,1.0,0.3,0.0,0.0,0.7,1.3,quartti01
420,Ivan Rabb,36,14.3,.566,.806,4.4,0.9,0.3,0.4,1.0,5.6,rabbiv01
421,Julius Randle,82,26.7,.563,.718,8.0,2.6,0.5,0.5,2.6,16.1,randlju01
422,Zach Randolph,59,25.6,.507,.785,6.7,2.2,0.7,0.2,2.0,14.5,randoza01
423,Xavier Rathan-Mayes,5,23.6,.298,.444,1.0,3.6,1.2,0.6,2.2,5.8,rathaxa01
424,J.J. Redick,70,30.2,.569,.904,2.5,3.0,0.5,0.1,1.5,17.1,redicjj01
425,Davon Reed,21,11.5,.362,.667,1.9,0.6,0.5,0.1,0.5,3.0,reedda01
426,Willie Reed,42,10.2,.674,.582,2.9,0.2,0.2,0.5,0.5,4.6,reedwi02
426,Willie Reed,39,10.7,.671,.582,3.1,0.2,0.2,0.6,0.5,4.9,reedwi02
426,Willie Reed,3,3.0,1.000,,0.3,0.3,0.0,0.0,0.0,0.7,reedwi02
427,Josh Richardson,81,33.2,.523,.845,3.5,2.9,1.5,0.9,1.7,12.9,richajo01
428,Malachi Richardson,26,12.5,.400,.773,1.3,0.5,0.4,0.0,0.4,3.4,richama01
428,Malachi Richardson,25,12.8,.398,.773,1.3,0.5,0.4,0.0,0.4,3.5,richama01
428,Malachi Richardson,1,5.0,.500,,1.0,0.0,0.0,0.0,0.0,2.0,richama01
429,Austin Rivers,61,33.7,.508,.642,2.4,4.0,1.2,0.3,1.8,15.1,riverau01
