Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
Paul Reed,26,6.8,.538,.500,2.3,0.5,0.4,0.5,0.5,3.4,reedpa01
Naz Reid,70,19.2,.576,.693,4.6,1.0,0.5,1.1,1.0,11.2,reidna01
Cameron Reynolds,5,8.0,.417,,1.0,0.4,0.0,0.0,0.0,3.0,reynoca01
Cameron Reynolds,3,2.0,.500,,0.0,0.0,0.0,0.0,0.0,0.7,reynoca01
Cameron Reynolds,2,17.0,.406,,2.5,1.0,0.0,0.0,0.0,6.5,reynoca01
Nick Richards,18,3.5,.444,.636,0.6,0.1,0.0,0.0,0.2,0.8,richani01
Josh Richardson,59,30.3,.498,.917,3.3,2.6,1.0,0.4,1.3,12.1,richajo01
Grant Riller,7,3.9,.750,,0.1,0.4,0.1,0.0,0.1,2.6,rillegr01
Austin Rivers,36,23.5,.537,.710,2.3,2.3,0.8,0.1,1.0,7.9,riverau01
Austin Rivers,21,21.0,.533,.714,2.2,2.0,0.6,0.0,1.0,7.3,riverau01
Austin Rivers,15,26.9,.541,.706,2.3,2.6,1.2,0.1,0.9,8.7,riverau01
Andre Roberson,5,12.6,.179,.500,3.0,0.8,0.6,0.2,0.4,1.2,roberan03
Duncan Robinson,72,31.4,.614,.827,3.5,1.8,0.6,0.3,1.1,13.1,robindu01
Glenn Robinson III,23,16.0,.505,.913,2.0,0.9,0.2,0.1,0.5,5.3,robingl02
Jerome Robinson,17,17.9,.353,.800,2.2,1.5,0.7,0.4,1.1,4.9,robinje01
Justin Robinson,9,9.8,.429,.600,0.8,1.0,0.3,0.0,0.2,2.3,robinju01
Mitchell Robinson,31,27.5,.653,.491,8.1,0.5,1.1,1.5,0.8,8.3,robinmi01
Isaiah Roby,61,23.4,.520,.744,5.6,1.8,0.9,0.6,1.9,8.7,robyis01
Rajon Rondo,45,17.1,.526,.941,2.4,4.4,0.8,0.1,1.8,5.4,rondora01
Rajon Rondo,27,14.9,.477,.500,2.0,3.5,0.7,0.1,1.4,3.9,rondora01
Rajon Rondo,18,20.4,.576,1.000,3.1,5.8,1.0,0.1,2.2,7.6,rondora01
Derrick Rose,50,25.6,.511,.866,2.6,4.2,1.0,0.4,1.6,14.7,rosede01
Derrick Rose,15,22.8,.465,.840,1.9,4.2,1.2,0.3,1.9,14.2,rosede01
Derrick Rose,35,26.8,.530,.883,2.9,4.2,0.9,0.4,1.4,14.9,rosede01
Terrence Ross,46,29.3,.485,.870,3.4,2.3,1.0,0.5,1.6,15.6,rosste01
Terry Rozier,69,34.5,.548,.817,4.4,4.2,1.3,0.4,1.9,20.4,roziete01
Ricky Rubio,68,26.1,.454,.867,3.3,6.4,1.4,0.1,1.6,8.6,rubiori01
D'Angelo Russell,42,28.5,.523,.765,2.6,5.8,1.1,0.4,2.7,19.0,russeda01
Domantas Sabonis,62,36.0,.564,.732,12.0,6.7,1.2,0.5,3.4,20.3,sabondo01
Luka Šamanić,33,9.3,.505,.552,2.1,0.5,0.2,0.2,0.6,3.7,samanlu01
JaKarr Sampson,29,10.9,.509,.655,2.7,0.1,0.1,0.5,0.5,4.6,sampsja02
Dario Šarić,50,17.4,.516,.848,3.8,1.3,0.6,0.1,1.1,8.7,saricda01
Tomáš Satoranský,58,22.5,.578,.848,2.4,4.7,0.7,0.2,1.7,7.7,satorto01
Dennis Schröder,61,32.1,.484,.848,3.5,5.8,1.1,0.2,2.7,15.4,schrode01
Mike Scott,51,16.7,.486,.667,2.4,0.8,0.5,0.3,0.4,4.2,scottmi01
Jay Scrubb,4,21.0,.417,1.000,3.5,0.3,1.0,0.0,1.8,8.8,scrubja01
Collin Sexton,60,35.3,.519,.815,3.1,4.4,1.0,0.2,2.8,24.3,sextoco01
Landry Shamet,61,23.0,.549,.846,1.8,1.6,0.5,0.2,0.8,9.3,shamela01
Iman Shumpert,2,5.5,.250,,0.5,0.0,0.5,0.0,0.5,1.0,shumpim01
Pascal Siakam,56,35.8,.493,.827,7.2,4.5,1.1,0.7,2.3,21.4,siakapa01
Chris Silva,15,6.1,.656,.733,1.8,0.4,0.1,0.4,0.7,2.1,silvach01
Chris Silva,11,7.5,.731,.733,2.3,0.5,0.1,0.5,0.8,2.7,silvach01
Chris Silva,4,2.3,.333,,0.5,0.0,0.0,0.3,0.3,0.5,silvach01
Ben Simmons,58,32.4,.560,.613,7.2,6.9,1.6,0.6,3.0,14.3,simmobe01
Anfernee Simons,64,17.3,.569,.807,2.2,1.4,0.3,0.1,0.7,7.8,simonan01
Deividas Sirvydis,20,6.7,.475,.500,1.5,0.3,0.1,0.0,0.3,2.1,sirvyde01
Alen Smailagić,15,5.6,.481,.333,1.1,0.3,0.2,0.3,0.3,1.9,smailal01
Marcus Smart,48,32.9,.489,.790,3.5,5.7,1.5,0.5,2.0,13.1,smartma01
Dennis Smith Jr.,23,18.3,.466,.731,2.4,3.3,1.0,0.6,1.1,6.7,smithde03
Dennis Smith Jr.,3,9.3,.200,.833,0.7,1.0,1.0,0.0,0.3,3.0,smithde03
Dennis Smith Jr.,20,19.6,.485,.700,2.7,3.7,1.0,0.7,1.3,7.3,smithde03
Ish Smith,44,21.0,.465,.576,3.4,3.9,0.7,0.3,0.9,6.7,smithis01
Jalen Smith,27,5.8,.480,.714,1.4,0.1,0.0,0.2,0.3,2.0,smithja04
Tony Snell,47,21.1,.696,1.000,2.4,1.3,0.3,0.2,0.4,5.3,snellto01
Ray Spalding,2,9.5,.500,.000,2.0,0.0,0.0,1.0,1.5,2.0,spaldra01
Cassius Stanley,24,3.9,.337,.778,0.8,0.0,0.0,0.1,0.0,1.5,stanlca01
Lamar Stevens,40,12.5,.471,.725,2.4,0.6,0.4,0.3,0.6,4.1,stevela01
Isaiah Stewart,68,21.4,.578,.696,6.7,0.9,0.6,1.3,1.0,7.9,stewais01
Max Strus,39,13.0,.588,.667,1.1,0.6,0.3,0.1,0.2,6.1,strusma01
Edmond Sumner,53,16.2,.587,.819,1.8,0.9,0.6,0.2,1.0,7.5,sumneed01
Jae'Sean Tate,70,29.2,.554,.694,5.3,2.5,1.2,0.5,1.4,11.3,tateja01
Jayson Tatum,64,35.8,.530,.868,7.4,4.3,1.2,0.5,2.7,26.4,tatumja01
Jeff Teague,55,17.3,.496,.848,1.6,2.4,0.6,0.2,1.2,6.7,teaguje01
Jeff Teague,34,18.1,.484,.836,1.7,2.1,0.8,0.2,1.1,6.9,teaguje01
Jeff Teague,21,15.9,.521,.864,1.5,2.8,0.4,0.2,1.2,6.6,teaguje01
Garrett Temple,56,27.3,.503,.800,2.9,2.2,0.8,0.5,1.0,7.6,templga01
Tyrell Terry,11,5.1,.313,.333,0.5,0.5,0.5,0.0,0.2,1.0,terryty01
Daniel Theis,65,24.6,.593,.673,5.5,1.7,0.6,0.9,1.0,9.6,theisda01
Daniel Theis,42,24.5,.609,.687,5.2,1.6,0.6,1.0,1.0,9.5,theisda01
Daniel Theis,23,25.0,.567,.651,5.9,1.8,0.7,0.6,1.1,10.0,theisda01
Brodric Thomas,32,12.5,.435,.674,1.7,0.9,0.5,0.3,0.7,3.9,thomabr01
Brodric Thomas,4,6.0,.357,.714,1.0,1.0,0.3,0.3,1.0,2.5,thomabr01
Brodric Thomas,28,13.4,.441,.667,1.8,0.9,0.5,0.3,0.6,4.1,thomabr01
Isaiah Thomas,3,16.0,.389,1.000,1.3,1.7,0.3,0.0,2.0,7.7,thomais02
Khyri Thomas,5,30.6,.553,1.000,3.6,5.0,1.8,1.2,1.2,16.4,thomakh01
Matt Thomas,45,7.2,.500,.857,1.0,0.4,0.1,0.0,0.3,3.1,thomama02
Matt Thomas,26,7.4,.524,.857,0.8,0.3,0.1,0.0,0.2,2.7,thomama02
Matt Thomas,19,7.1,.477,.857,1.2,0.5,0.1,0.0,0.4,3.6,thomama02
Tristan Thompson,54,23.8,.518,.592,8.1,1.2,0.4,0.6,1.1,7.6,thomptr01
Sindarius Thornwell,21,10.3,.402,.500,0.9,1.0,0.6,0.1,0.3,2.0,thornsi01
Sindarius Thornwell,14,5.2,.405,.000,0.4,0.3,0.4,0.1,0.3,1.2,thornsi01
Sindarius Thornwell,7,20.6,.400,.667,1.9,2.4,1.1,0.1,0.4,3.4,thornsi01
Matisse Thybulle,65,20.0,.508,.444,1.9,1.0,1.6,1.1,0.5,3.9,thybuma01
Killian Tillie,18,10.1,.421,.818,1.3,0.4,0.3,0.4,0.1,3.2,tilliki02
Xavier Tillman Sr.,59,18.4,.595,.642,4.3,1.3,0.7,0.6,0.8,6.6,tillmxa01
Anthony Tolliver,11,9.0,.353,.833,0.9,0.2,0.3,0.2,0.3,1.5,tollian01
Obi Toppin,62,11.0,.560,.731,2.2,0.5,0.3,0.2,0.4,4.1,toppiob01
Juan Toscano-Anderson,53,20.9,.667,.710,4.4,2.8,0.8,0.5,1.2,5.7,toscaju01
Axel Toupane,8,7.6,.409,.714,0.8,0.5,0.3,0.4,0.0,1.8,toupaax01
Karl-Anthony Towns,50,33.8,.555,.859,10.6,4.5,0.8,1.1,3.2,24.8,townska01
Gary Trent Jr.,58,31.1,.513,.783,2.6,1.4,1.0,0.2,0.7,15.3,trentga02
Gary Trent Jr.,41,30.8,.530,.773,2.2,1.4,0.9,0.1,0.8,15.0,trentga02
Gary Trent Jr.,17,31.8,.479,.806,3.6,1.3,1.1,0.2,0.7,16.2,trentga02
P.J. Tucker,52,26.1,.486,.750,3.9,1.2,0.8,0.4,0.8,3.7,tuckepj01
P.J. Tucker,32,30.0,.469,.783,4.6,1.4,0.9,0.6,1.0,4.4,tuckepj01
P.J. Tucker,20,19.9,.533,.600,2.8,0.8,0.5,0.1,0.4,2.6,tuckepj01
Rayjon Tucker,14,4.9,.556,.737,0.8,0.4,0.1,0.0,0.3,2.4,tuckera01
Myles Turner,47,31.0,.557,.782,6.5,1.0,0.9,3.4,1.4,12.6,turnemy01
Jonas Valančiūnas,62,28.3,.606,.773,12.5,1.8,0.6,0.9,1.6,17.1,valanjo01
Denzel Valentine,62,16.7,.469,.941,3.2,1.7,0.5,0.1,0.7,6.5,valende01
Jarred Vanderbilt,64,17.8,.608,.559,5.8,1.2,1.0,0.7,0.8,5.4,vandeja01
Fred VanVleet,52,36.5,.489,.885,4.2,6.3,1.7,0.7,1.8,19.6,vanvlfr01
Anderson Varejão,5,7.2,.250,.556,4.0,0.6,0.0,0.4,0.2,2.6,varejan01
Devin Vassell,62,17.0,.492,.843,2.8,0.9,0.7,0.3,0.4,5.5,vassede01
Gabe Vincent,50,13.1,.476,.870,1.1,1.3,0.4,0.0,0.7,4.8,vincega01
Noah Vonleh,4,2.8,.000,,0.3,0.3,0.0,0.0,0.5,0.0,vonleno01
Nikola Vučević,70,33.5,.540,.840,11.7,3.8,0.9,0.7,1.8,23.4,vucevni01
Nikola Vučević,44,34.1,.545,.827,11.8,3.8,1.0,0.6,1.9,24.5,vucevni01
Nikola Vučević,26,32.6,.532,.870,11.5,3.9,0.9,0.8,1.7,21.5,vucevni01
Dean Wade,63,19.2,.556,.769,3.4,1.2,0.6,0.3,0.5,6.0,wadede01
Moritz Wagner,45,16.0,.522,.816,3.2,1.1,0.6,0.4,1.0,6.9,wagnemo01
Moritz Wagner,25,15.0,.561,.788,2.9,1.3,0.9,0.3,0.8,7.1,wagnemo01
Moritz Wagner,9,6.8,.357,.500,2.1,0.7,0.0,0.1,1.0,1.2,wagnemo01
Moritz Wagner,11,26.0,.495,.879,4.9,1.1,0.4,0.8,1.2,11.0,wagnemo01
Kemba Walker,43,31.8,.514,.899,4.0,4.9,1.1,0.3,2.0,19.3,walkeke02
Lonnie Walker IV,60,25.4,.502,.814,2.6,1.7,0.5,0.3,1.1,11.2,walkelo01
John Wall,40,32.2,.458,.749,3.2,6.9,1.1,0.8,3.5,20.6,walljo01
Brad Wanamaker,61,17.3,.411,.891,1.7,2.9,0.7,0.2,1.2,5.5,wanambr01
Brad Wanamaker,39,16.0,.390,.893,1.7,2.5,0.7,0.2,0.9,4.7,wanambr01
Brad Wanamaker,22,19.5,.440,.889,1.8,3.4,0.8,0.2,1.5,6.9,wanambr01
T.J. Warren,4,29.3,.529,.800,3.5,1.3,0.5,0.0,1.0,15.5,warretj01
P.J. Washington,64,30.5,.522,.745,6.5,2.5,1.1,1.2,2.0,12.9,washipj01
Yuta Watanabe,50,14.5,.539,.828,3.2,0.8,0.5,0.4,0.4,4.4,watanyu01
Tremont Waters,26,9.2,.494,.941,0.8,2.4,0.6,0.0,1.0,3.8,watertr01
Paul Watson,27,11.0,.646,.625,1.7,0.6,0.2,0.1,0.3,4.1,watsopa01
Quinndary Weatherspoon,20,6.1,.471,.813,0.6,0.4,0.4,0.1,0.5,2.3,weathqu01
Russell Westbrook,65,36.4,.474,.656,11.5,11.7,1.4,0.4,4.8,22.2,westbru01
Coby White,69,31.2,.506,.901,4.1,4.8,0.6,0.2,2.3,15.1,whiteco01
Derrick White,36,29.6,.503,.851,3.0,3.5,0.7,1.0,1.3,15.4,whitede01
Hassan Whiteside,36,15.2,.563,.519,6.0,0.6,0.3,1.3,1.1,8.1,whiteha01
Greg Whittington,4,3.0,.000,,0.0,0.0,0.0,0.0,0.0,0.0,whittgr01
Andrew Wiggins,71,33.3,.543,.714,4.9,2.4,0.9,1.0,1.8,18.6,wiggian01
Grant Williams,63,18.1,.534,.588,2.8,1.0,0.5,0.4,0.9,4.7,willigr01
Kenrich Williams,66,21.6,.596,.571,4.1,2.3,0.8,0.3,1.2,8.0,willike04
Lou Williams,66,21.6,.464,.867,2.1,3.4,0.7,0.1,1.6,11.3,willilo02
Lou Williams,42,21.9,.473,.866,2.1,3.4,0.9,0.1,1.6,12.1,willilo02
Lou Williams,24,21.0,.444,.870,2.1,3.4,0.3,0.1,1.8,10.0,willilo02
Patrick Williams,71,27.9,.534,.728,4.6,1.4,0.9,0.6,1.4,9.2,willipa01
Robert Williams,52,18.9,.721,.616,6.9,1.8,0.8,1.8,1.0,8.0,williro04
Zion Williamson,61,33.2,.616,.698,7.2,3.7,0.9,0.6,2.7,27.0,willizi01
D.J. Wilson,35,12.4,.494,.680,3.2,0.7,0.3,0.5,0.6,5.2,wilsodj01
D.J. Wilson,12,8.8,.488,.500,2.1,0.3,0.1,0.3,0.3,3.6,wilsodj01
D.J. Wilson,23,14.3,.496,.696,3.8,0.9,0.4,0.5,0.8,6.1,wilsodj01
Dylan Windler,31,16.5,.538,.778,3.5,1.1,0.6,0.4,1.0,5.2,windldy01
Justise Winslow,26,19.5,.376,.571,4.5,1.9,0.6,0.5,1.4,6.8,winslju01
Cassius Winston,22,4.5,.545,.833,0.4,0.5,0.1,0.0,0.2,1.9,winstca01
James Wiseman,39,21.4,.535,.628,5.8,0.7,0.3,0.9,1.5,11.5,wisemja01
Christian Wood,41,32.3,.574,.631,9.6,1.7,0.8,1.2,2.0,21.0,woodch01
Robert Woodard II,13,3.5,.425,.375,1.2,0.2,0.0,0.2,0.1,1.5,woodaro01
Delon Wright,63,27.7,.525,.802,4.3,4.4,1.6,0.5,1.3,10.2,wrighde01
Delon Wright,36,29.2,.517,.789,4.6,5.0,1.6,0.5,1.3,10.4,wrighde01
Delon Wright,27,25.8,.536,.833,3.9,3.6,1.6,0.4,1.3,10.0,wrighde01
Thaddeus Young,68,24.3,.568,.628,6.2,4.3,1.1,0.6,2.0,12.1,youngth01
Trae Young,63,33.7,.499,.886,3.9,9.4,0.8,0.2,4.1,25.3,youngtr01
Cody Zeller,48,20.9,.565,.714,6.8,1.8,0.6,0.4,1.1,9.4,zelleco01
Ivica Zubac,72,22.3,.654,.789,7.2,1.3,0.3,0.9,1.1,9.0,zubaciv01
