Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
217,Jarrett Jack,2,16.5,.667,1.000,0.0,2.5,1.0,0.0,1.5,3.0,jackja01
218,Demetrius Jackson,5,3.4,.875,.500,0.8,0.6,0.0,0.0,0.0,2.0,jacksde01
219,Pierre Jackson,8,10.5,.372,.857,1.1,2.4,0.3,0.0,0.4,4.4,jackspi01
220,Reggie Jackson,52,27.4,.468,.868,2.2,5.2,0.7,0.1,2.2,14.5,jacksre01
221,LeBron James,74,37.8,.594,.674,8.6,8.7,1.2,0.6,4.1,26.4,jamesle01
222,Al Jefferson,66,14.1,.499,.765,4.2,0.9,0.3,0.2,0.5,8.1,jeffeal01
223,Richard Jefferson,79,20.4,.536,.741,2.6,1.0,0.3,0.1,0.7,5.7,jefferi01
224,John Jenkins,4,3.3,.500,1.000,0.3,0.3,0.0,0.0,0.0,1.8,jenkijo01
225,Brandon Jennings,81,22.2,.433,.750,2.4,4.9,0.9,0.0,1.6,7.1,jennibr01
225,Brandon Jennings,58,24.6,.459,.756,2.6,4.9,0.9,0.1,1.8,8.6,jennibr01
225,Brandon Jennings,23,16.3,.325,.706,1.9,4.7,0.7,0.0,1.0,3.5,jennibr01
226,Jonas Jerebko,78,15.8,.521,.703,3.5,0.9,0.3,0.2,0.5,3.8,jerebjo01
227,Amir Johnson,80,20.1,.612,.670,4.6,1.8,0.6,0.8,1.0,6.5,johnsam01
228,Brice Johnson,3,3.0,.286,,1.0,0.3,0.7,0.3,0.3,1.3,johnsbr02
229,James Johnson,76,27.4,.535,.707,4.9,3.6,1.0,1.1,2.3,12.8,johnsja01
230,Joe Johnson,78,23.6,.521,.818,3.1,1.8,0.5,0.2,0.9,9.2,johnsjo02
231,Stanley Johnson,77,17.8,.415,.679,2.5,1.4,0.7,0.3,0.9,4.4,johnsst04
232,Tyler Johnson,73,29.8,.490,.768,4.0,3.2,1.2,0.6,1.2,13.7,johnsty01
233,Wesley Johnson,68,11.9,.438,.647,2.7,0.3,0.4,0.4,0.3,2.7,johnswe01
234,Nikola Jokić,73,27.9,.605,.825,9.8,4.9,0.8,0.8,2.3,16.7,jokicni01
235,Dahntay Jones,1,12.0,.375,.750,2.0,1.0,0.0,0.0,1.0,9.0,jonesda02
236,Damian Jones,10,8.5,.500,.300,2.3,0.0,0.1,0.4,0.6,1.9,jonesda03
237,Derrick Jones Jr.,32,17.0,.574,.707,2.5,0.4,0.4,0.4,0.4,5.3,jonesde02
238,James Jones,48,7.9,.647,.650,0.8,0.3,0.1,0.2,0.2,2.8,jonesja02
239,Terrence Jones,54,23.5,.489,.606,5.7,1.1,0.7,1.0,0.9,10.8,joneste01
239,Terrence Jones,51,24.8,.492,.606,5.9,1.2,0.8,1.0,0.9,11.5,joneste01
239,Terrence Jones,3,2.0,.000,,1.0,0.0,0.3,0.3,0.0,0.0,joneste01
240,Tyus Jones,60,12.9,.486,.767,1.1,2.6,0.8,0.1,0.6,3.5,jonesty01
241,DeAndre Jordan,81,31.7,.714,.482,13.8,1.2,0.6,1.7,1.4,12.7,jordade01
242,Cory Joseph,80,25.0,.489,.770,2.9,3.3,0.8,0.2,1.4,9.3,josepco01
243,Frank Kaminsky,75,26.1,.471,.756,4.5,2.2,0.6,0.5,1.0,11.7,kaminfr01
244,Ryan Kelly,16,6.9,.357,.833,1.1,0.5,0.3,0.3,0.3,1.6,kellyry01
245,Michael Kidd-Gilchrist,81,29.0,.478,.784,7.0,1.4,1.0,1.0,0.7,9.2,kiddgmi01
246,Sean Kilpatrick,70,25.1,.486,.843,4.0,2.2,0.6,0.1,1.9,13.1,kilpase01
247,Brandon Knight,54,21.1,.441,.857,2.2,2.4,0.5,0.1,1.6,11.0,knighbr03
248,Kyle Korver,67,26.2,.621,.905,2.8,1.6,0.5,0.3,1.0,10.1,korveky01
248,Kyle Korver,32,27.9,.571,.889,2.8,2.3,0.7,0.4,1.3,9.5,korveky01
248,Kyle Korver,35,24.5,.667,.933,2.8,1.0,0.3,0.2,0.8,10.7,korveky01
249,Kosta Koufos,71,20.0,.551,.613,5.7,0.7,0.5,0.7,0.9,6.6,koufoko01
250,Mindaugas Kuzminskas,68,14.9,.501,.809,1.9,1.0,0.4,0.2,0.8,6.3,kuzmimi01
251,Skal Labissière,33,18.5,.544,.703,4.9,0.8,0.5,0.4,1.1,8.8,labissk01
252,Jeremy Lamb,62,18.4,.502,.853,4.3,1.2,0.4,0.4,0.6,9.7,lambje01
253,Nicolás Laprovíttola,18,9.7,.532,1.000,0.6,1.6,0.2,0.1,1.1,3.3,laproni01
254,Joffrey Lauvergne,70,14.0,.490,.630,3.6,1.0,0.4,0.1,0.8,5.4,lauvejo01
254,Joffrey Lauvergne,50,14.8,.510,.638,3.7,1.0,0.4,0.1,0.8,5.7,lauvejo01
254,Joffrey Lauvergne,20,12.1,.435,.600,3.4,1.0,0.4,0.0,0.8,4.5,lauvejo01
255,Zach LaVine,47,37.2,.544,.836,3.4,3.0,0.9,0.2,1.8,18.9,lavinza01
256,Ty Lawson,69,25.1,.487,.797,2.6,4.8,1.1,0.1,1.9,9.9,lawsoty01
257,Jake Layman,35,7.1,.365,.765,0.7,0.3,0.3,0.1,0.3,2.2,laymaja01
258,Courtney Lee,77,31.9,.533,.867,3.4,2.3,1.1,0.3,0.9,10.8,leeco01
259,David Lee,79,18.7,.590,.708,5.6,1.6,0.4,0.5,1.0,7.3,leeda02
260,Alex Len,77,20.3,.500,.721,6.6,0.6,0.5,1.3,1.3,8.0,lenal01
261,Kawhi Leonard,74,33.4,.541,.880,5.8,3.5,1.8,0.7,2.1,25.5,leonaka01
262,Meyers Leonard,74,16.5,.484,.875,3.2,1.0,0.2,0.4,0.5,5.4,leoname01
263,Jon Leuer,75,25.9,.518,.867,5.4,1.5,0.4,0.3,0.9,10.2,leuerjo01
264,Caris LeVert,57,21.7,.528,.720,3.3,1.9,0.9,0.1,1.0,8.2,leverca01
265,DeAndre Liggins,62,12.5,.447,.625,1.7,0.9,0.8,0.2,0.7,2.5,liggide01
265,DeAndre Liggins,61,12.3,.445,.622,1.7,0.9,0.7,0.2,0.7,2.4,liggide01
265,DeAndre Liggins,1,25.0,.500,.667,7.0,0.0,2.0,0.0,0.0,8.0,liggide01
266,Damian Lillard,75,35.9,.516,.895,4.9,5.9,0.9,0.3,2.6,27.0,lillada01
267,Jeremy Lin,36,24.5,.510,.816,3.8,5.1,1.2,0.4,2.4,14.5,linje01
268,Shaun Livingston,76,17.7,.549,.700,2.0,1.8,0.5,0.3,0.8,5.1,livinsh01
269,Shawn Long,18,13.0,.592,.543,4.7,0.7,0.5,0.5,0.7,8.2,longsh01
270,Kevon Looney,53,8.4,.533,.618,2.3,0.5,0.3,0.3,0.3,2.5,looneke01
271,Brook Lopez,75,29.6,.531,.810,5.4,2.3,0.5,1.7,2.5,20.5,lopezbr01
272,Robin Lopez,81,28.0,.493,.721,6.4,1.0,0.2,1.4,1.1,10.4,lopezro01
273,Kevin Love,60,31.4,.510,.871,11.1,1.9,0.9,0.4,2.0,19.0,loveke01
274,Kyle Lowry,60,37.4,.569,.819,4.8,7.0,1.5,0.3,2.9,22.4,lowryky01
275,John Lucas III,5,2.2,.250,,0.0,0.2,0.4,0.0,0.0,0.4,lucasjo02
276,Timothé Luwawu-Cabarrot,69,17.2,.471,.854,2.2,1.1,0.5,0.1,1.1,6.4,luwawti01
277,Trey Lyles,71,16.3,.436,.722,3.3,1.0,0.4,0.3,0.9,6.2,lylestr01
278,Sheldon Mac,30,9.6,.447,.852,1.1,0.5,0.3,0.1,0.2,3.0,mcclesh01
279,Shelvin Mack,55,21.9,.495,.688,2.3,2.8,0.8,0.1,1.6,7.8,macksh01
280,Ian Mahinmi,31,17.9,.586,.573,4.8,0.6,1.1,0.8,1.1,5.6,mahinia01
281,Thon Maker,57,9.9,.536,.653,2.0,0.4,0.2,0.5,0.3,4.0,makerth01
282,Boban Marjanović,35,8.4,.545,.810,3.7,0.3,0.2,0.3,0.3,5.5,marjabo01
283,Jarell Martin,42,13.3,.414,.800,3.9,0.2,0.4,0.2,0.7,3.9,martija01
284,Wesley Matthews,73,34.2,.496,.816,3.5,2.9,1.1,0.2,1.4,13.5,matthwe02
285,Luc Mbah a Moute,80,22.3,.562,.678,2.1,0.5,1.0,0.4,0.6,6.1,mbahalu01
286,James Michael McAdoo,52,8.8,.538,.500,1.8,0.3,0.3,0.6,0.4,2.8,mcadoja01
287,Patrick McCaw,71,15.1,.516,.784,1.4,1.1,0.5,0.2,0.5,4.0,mccawpa01
288,CJ McCollum,80,35.0,.544,.912,3.6,3.6,0.9,0.5,2.2,23.0,mccolcj01
289,T.J. McConnell,81,26.3,.472,.811,3.1,6.6,1.7,0.1,2.0,6.9,mccontj01
290,Chris McCullough,16,5.0,.516,.600,1.2,0.1,0.1,0.1,0.2,2.3,mcculch01
290,Chris McCullough,14,5.1,.532,.667,1.2,0.1,0.1,0.1,0.1,2.5,mcculch01
290,Chris McCullough,2,4.0,.000,.500,1.0,0.0,0.5,0.0,0.5,0.5,mcculch01
291,K.J. McDaniels,49,10.3,.515,.842,1.7,0.3,0.4,0.4,0.6,4.2,mcdankj01
291,K.J. McDaniels,29,7.3,.522,.900,1.0,0.1,0.2,0.3,0.3,2.8,mcdankj01
291,K.J. McDaniels,20,14.7,.510,.821,2.6,0.5,0.6,0.5,1.0,6.3,mcdankj01
292,Doug McDermott,66,22.8,.524,.845,2.7,0.9,0.2,0.1,0.6,9.0,mcderdo01
292,Doug McDermott,44,24.5,.520,.881,3.0,1.0,0.3,0.1,0.7,10.2,mcderdo01
292,Doug McDermott,22,19.5,.536,.706,2.2,0.6,0.1,0.0,0.3,6.6,mcderdo01
293,JaVale McGee,77,9.6,.652,.505,3.2,0.2,0.2,0.9,0.5,6.1,mcgeeja01
294,Rodney McGruder,78,25.2,.492,.620,3.3,1.6,0.6,0.2,0.7,6.4,mcgruro01
295,Ben McLemore,61,19.3,.507,.753,2.1,0.8,0.5,0.1,1.0,8.1,mclembe01
296,Jordan McRae,37,10.4,.447,.794,1.1,0.5,0.2,0.2,0.4,4.4,mcraejo01
297,Josh McRoberts,22,17.3,.428,.667,3.4,2.3,0.5,0.2,1.0,4.9,mcrobjo01
298,Jodie Meeks,36,20.5,.512,.878,2.1,1.3,0.9,0.1,1.0,9.1,meeksjo01
299,Salah Mejri,73,12.4,.646,.590,4.2,0.2,0.4,0.8,0.5,2.9,mejrisa01
300,Jordan Mickey,25,5.6,.441,.571,1.4,0.3,0.1,0.2,0.4,1.5,mickejo01
301,Khris Middleton,29,30.7,.518,.880,4.2,3.4,1.4,0.2,2.2,14.7,middlkh01
302,C.J. Miles,76,23.4,.565,.903,3.0,0.6,0.6,0.3,0.5,10.7,milescj01
303,Mike Miller,20,7.6,.565,1.000,1.9,1.1,0.1,0.0,0.7,1.4,millemi01
304,Patty Mills,80,21.9,.558,.825,1.8,3.5,0.8,0.0,1.3,9.5,millspa02
305,Elijah Millsap,2,11.5,.143,.500,3.0,0.5,0.0,0.0,1.0,1.5,millsel01
306,Paul Millsap,69,34.0,.481,.768,7.7,3.7,1.3,0.9,2.3,18.1,millspa01
307,Nikola Mirotić,70,24.0,.516,.773,5.5,1.1,0.8,0.8,1.1,10.6,mirotni01
308,Greg Monroe,81,22.5,.533,.741,6.6,2.3,1.1,0.5,1.7,11.7,monrogr01
309,E'Twaun Moore,73,24.9,.519,.770,2.1,2.2,0.7,0.4,0.8,9.6,mooreet01
310,Marcus Morris,79,32.5,.477,.784,4.6,2.0,0.7,0.3,1.1,14.0,morrima03
311,Markieff Morris,76,31.2,.497,.837,6.5,1.7,1.1,0.6,1.7,14.0,morrima02
312,Anthony Morrow,49,14.6,.470,.919,0.6,0.5,0.5,0.0,0.1,5.5,morroan01
312,Anthony Morrow,40,15.7,.464,.885,0.7,0.5,0.6,0.1,0.2,5.8,morroan01
312,Anthony Morrow,9,9.7,.517,1.000,0.2,0.7,0.2,0.0,0.0,4.6,morroan01
313,Donatas Motiejūnas,34,14.1,.453,.510,3.0,0.9,0.5,0.3,0.9,4.4,motiedo01
314,Timofey Mozgov,54,20.4,.515,.808,4.9,0.8,0.3,0.6,1.3,7.4,mozgoti01
315,Emmanuel Mudiay,55,25.6,.428,.784,3.2,3.9,0.7,0.2,2.2,11.0,mudiaem01
316,Shabazz Muhammad,78,19.4,.523,.774,2.8,0.4,0.3,0.1,0.7,9.9,muhamsh01
317,Dejounte Murray,38,8.5,.470,.700,1.1,1.3,0.2,0.2,1.0,3.4,murrade01
318,Jamal Murray,82,21.5,.483,.883,2.6,2.1,0.6,0.3,1.4,9.9,murraja01
319,Mike Muscala,70,17.7,.573,.766,3.4,1.4,0.4,0.6,0.8,6.2,muscami01
320,Larry Nance Jr.,63,22.9,.540,.738,5.9,1.5,1.3,0.6,0.9,7.1,nancela02
321,Shabazz Napier,53,9.7,.492,.776,1.2,1.3,0.6,0.0,0.8,4.1,napiesh01
322,Maurice Ndour,32,10.3,.459,.731,2.0,0.3,0.5,0.3,0.4,3.1,ndourma01
323,Gary Neal,2,9.0,.000,1.000,0.5,0.5,0.0,0.0,0.0,2.0,nealga01
324,Jameer Nelson,75,27.3,.531,.714,2.6,5.1,0.7,0.1,1.7,9.2,nelsoja01
325,Raul Neto,40,8.7,.505,.889,0.8,0.9,0.5,0.1,0.4,2.5,netora01
326,Georges Niang,23,4.0,.264,1.000,0.7,0.2,0.1,0.0,0.2,0.9,niangge01
327,Andrew Nicholson,38,9.0,.410,.643,1.6,0.3,0.4,0.2,0.4,2.6,nichoan01
327,Andrew Nicholson,28,8.3,.409,.583,1.2,0.3,0.4,0.2,0.4,2.5,nichoan01
327,Andrew Nicholson,10,11.1,.412,1.000,2.7,0.3,0.5,0.0,0.6,3.0,nichoan01
328,Joakim Noah,46,22.1,.490,.436,8.8,2.2,0.7,0.8,1.3,5.0,noahjo01
329,Nerlens Noel,51,20.5,.595,.694,5.8,1.0,1.3,1.0,1.0,8.7,noelne01
329,Nerlens Noel,29,19.4,.611,.683,5.0,1.0,1.5,0.9,1.0,8.9,noelne01
329,Nerlens Noel,22,22.0,.575,.708,6.8,0.9,1.0,1.1,1.0,8.5,noelne01
330,Lucas Nogueira,57,19.1,.670,.657,4.3,0.7,0.9,1.6,0.8,4.4,noguelu01
331,Steve Novak,8,2.8,.357,,0.4,0.0,0.0,0.0,0.0,0.6,novakst01
332,Dirk Nowitzki*,54,26.4,.495,.875,6.5,1.5,0.6,0.7,0.9,14.2,nowitdi01
333,Jusuf Nurkić,65,21.4,.507,.571,7.2,1.9,0.8,1.1,2.2,10.2,nurkiju01
333,Jusuf Nurkić,45,17.9,.507,.496,5.8,1.3,0.6,0.8,1.8,8.0,nurkiju01
333,Jusuf Nurkić,20,29.2,.508,.660,10.4,3.2,1.3,1.9,3.1,15.2,nurkiju01
334,David Nwaba,20,19.9,.586,.641,3.2,0.7,0.7,0.4,0.6,6.0,nwabada01
335,Johnny O'Bryant,11,7.3,.550,.833,1.7,0.5,0.0,0.1,0.5,3.5,obryajo01
335,Johnny O'Bryant,7,6.6,.533,1.000,1.6,0.3,0.0,0.1,0.4,2.9,obryajo01
335,Johnny O'Bryant,4,8.5,.567,.500,2.0,1.0,0.0,0.0,0.8,4.5,obryajo01
336,Kyle O'Quinn,79,15.6,.523,.771,5.6,1.5,0.5,1.3,1.0,6.3,oquinky01
337,Daniel Ochefu,19,3.9,.444,.000,1.2,0.2,0.1,0.0,0.2,1.3,ochefda01
338,Jahlil Okafor,50,22.7,.514,.671,4.8,1.2,0.4,1.0,1.8,11.8,okafoja01
339,Victor Oladipo,67,33.2,.510,.753,4.3,2.6,1.2,0.3,1.8,15.9,oladivi01
340,Kelly Olynyk,75,20.5,.579,.732,4.8,2.0,0.6,0.4,1.3,9.0,olynyke01
341,Arinze Onuaku,8,3.5,.500,,0.8,0.3,0.0,0.1,0.3,0.5,onuakar01
342,Chinanu Onuaku,5,10.4,.714,1.000,2.0,0.6,0.6,0.2,0.8,2.8,onuakch01
343,Kelly Oubre Jr.,79,20.3,.482,.758,3.3,0.6,0.7,0.2,0.6,6.3,oubreke01
344,Zaza Pachulia,70,18.1,.534,.778,5.9,1.9,0.8,0.5,1.2,6.1,pachuza01
345,Georgios Papagiannis,22,16.1,.549,.857,3.9,0.9,0.1,0.8,1.1,5.6,papagge01
346,Jabari Parker,51,33.9,.530,.743,6.2,2.8,1.0,0.4,1.8,20.1,parkeja01
347,Tony Parker*,63,25.2,.486,.726,1.8,4.5,0.5,0.0,1.4,10.1,parketo01
348,Chandler Parsons,34,19.9,.394,.814,2.5,1.6,0.6,0.1,0.7,6.2,parsoch01
349,Lamar Patterson,5,8.0,.233,.667,1.4,1.2,0.2,0.0,0.8,1.8,pattela01
350,Patrick Patterson,65,24.6,.523,.717,4.5,1.2,0.6,0.4,0.6,6.8,pattepa01
351,Chris Paul,61,31.5,.555,.892,5.0,9.2,2.0,0.1,2.4,18.1,paulch01
352,Adreian Payne,18,7.5,.454,.737,1.8,0.4,0.4,0.4,0.4,3.5,paynead01
353,Cameron Payne,31,14.9,.402,.625,1.5,1.8,0.5,0.1,0.9,5.2,payneca01
353,Cameron Payne,20,16.0,.392,1.000,1.6,2.0,0.5,0.2,0.8,5.3,payneca01
353,Cameron Payne,11,12.9,.421,.250,1.5,1.4,0.4,0.0,1.2,4.9,payneca01
354,Elfrid Payton,82,29.4,.493,.692,4.7,6.5,1.1,0.5,2.2,12.8,paytoel01
355,Gary Payton II,6,16.5,.386,.600,2.0,2.2,0.5,0.7,1.7,3.3,paytoga02
356,Paul Pierce*,25,11.1,.507,.769,1.9,0.4,0.2,0.2,0.6,3.2,piercpa01
357,Marshall Plumlee,21,8.1,.533,.421,2.4,0.5,0.2,0.2,0.6,1.9,plumlma02
358,Mason Plumlee,81,26.5,.536,.580,7.5,3.5,0.9,1.1,1.7,10.4,plumlma01
358,Mason Plumlee,54,28.1,.532,.567,8.0,4.0,0.9,1.2,1.6,11.1,plumlma01
358,Mason Plumlee,27,23.4,.547,.618,6.4,2.6,0.7,1.1,1.7,9.1,plumlma01
359,Miles Plumlee,45,10.8,.478,.641,2.1,0.5,0.4,0.3,0.7,2.5,plumlmi01
359,Miles Plumlee,32,9.7,.441,.629,1.7,0.6,0.3,0.3,0.7,2.6,plumlmi01
359,Miles Plumlee,13,13.4,.583,.750,3.2,0.2,0.5,0.3,0.6,2.4,plumlmi01
360,Jakob Poeltl,54,11.6,.583,.544,3.1,0.2,0.3,0.4,0.5,3.1,poeltja01
361,Otto Porter Jr.,80,32.6,.608,.832,6.4,1.5,1.5,0.5,0.6,13.4,porteot01
362,Bobby Portis,64,15.6,.531,.661,4.6,0.5,0.3,0.2,0.6,6.8,portibo01
363,Kristaps Porziņģis,66,32.8,.507,.786,7.2,1.5,0.7,2.0,1.8,18.1,porzikr01
364,Dwight Powell,77,17.3,.542,.759,4.0,0.6,0.8,0.5,0.4,6.7,poweldw01
365,Norman Powell,76,18.0,.504,.792,2.2,1.1,0.7,0.2,0.9,8.4,powelno01
366,Alex Poythress,6,26.2,.519,.800,4.8,0.8,0.5,0.3,0.5,10.7,poythal01
367,Ronnie Price,14,9.6,.229,.750,0.8,1.3,0.8,0.1,0.2,1.0,pricero01
368,Taurean Prince,59,16.6,.458,.787,2.7,0.9,0.7,0.5,1.0,5.7,princta02
369,Tim Quarterman,16,5.0,.534,.000,0.9,0.7,0.1,0.2,0.7,1.9,quartti01
370,Chasson Randle,26,11.5,.490,.953,1.2,1.3,0.3,0.1,0.7,5.3,randlch01
370,Chasson Randle,8,9.3,.577,1.000,0.6,0.8,0.4,0.1,0.4,5.3,randlch01
370,Chasson Randle,18,12.5,.458,.935,1.5,1.6,0.3,0.1,0.9,5.3,randlch01
371,Julius Randle,74,28.8,.499,.723,8.6,3.6,0.7,0.5,2.3,13.2,randlju01
372,Zach Randolph,73,24.5,.460,.731,8.2,1.7,0.5,0.1,1.4,14.1,randoza01
373,J.J. Redick,78,28.2,.558,.891,2.2,1.4,0.7,0.2,1.3,15.0,redicjj01
374,Willie Reed,71,14.5,.570,.557,4.7,0.4,0.3,0.7,0.4,5.3,reedwi02
375,Josh Richardson,53,30.5,.467,.779,3.2,2.6,1.1,0.7,1.2,10.2,richajo01
376,Malachi Richardson,22,9.0,.471,.789,1.0,0.5,0.2,0.0,0.4,3.6,richama01
377,Austin Rivers,74,27.8,.518,.691,2.2,2.8,0.6,0.1,1.6,12.0,riverau01
378,Andre Roberson,79,30.1,.513,.423,5.1,1.0,1.2,1.0,0.6,6.6,roberan03
379,Brian Roberts,41,10.1,.447,.846,1.0,1.3,0.2,0.0,0.6,3.5,roberbr01
380,Glenn Robinson III,69,20.7,.540,.711,3.6,0.7,0.6,0.3,0.5,6.1,robingl02
381,Thomas Robinson,48,11.7,.536,.470,4.6,0.6,0.5,0.2,1.0,5.0,robinth01
382,Sergio Rodríguez,68,22.3,.478,.667,2.3,5.1,0.7,0.1,1.9,7.8,rodrise01
383,Rajon Rondo,69,26.7,.453,.600,5.1,6.7,1.4,0.2,2.4,7.8,rondora01
384,Derrick Rose,64,32.5,.477,.874,3.8,4.4,0.7,0.3,2.3,18.0,rosede01
385,Terrence Ross,78,25.1,.532,.831,2.6,1.1,1.1,0.4,0.9,11.0,rosste01
385,Terrence Ross,54,22.4,.541,.820,2.6,0.8,1.0,0.4,0.6,10.4,rosste01
385,Terrence Ross,24,31.2,.517,.852,2.8,1.8,1.4,0.5,1.5,12.5,rosste01
386,Terry Rozier,74,17.1,.437,.773,3.1,1.8,0.6,0.1,0.6,5.5,roziete01
387,Ricky Rubio,75,32.9,.448,.891,4.1,9.1,1.7,0.1,2.6,11.1,rubiori01
388,Damjan Rudež,45,7.0,.466,,0.6,0.4,0.3,0.0,0.2,1.8,rudezda01
389,Brandon Rush,47,21.9,.492,.722,2.1,1.0,0.5,0.5,0.6,4.2,rushbr01
390,D'Angelo Russell,63,28.7,.483,.782,3.5,4.8,1.4,0.3,2.8,15.6,russeda01
391,Domantas Sabonis,81,20.1,.452,.657,3.6,1.0,0.5,0.4,1.0,5.9,sabondo01
392,Larry Sanders,5,2.6,.250,1.000,0.8,0.0,0.2,0.2,0.4,0.8,sandela01
393,Dario Šarić,81,26.3,.468,.782,6.3,2.2,0.7,0.4,2.3,12.8,saricda01
394,Tomáš Satoranský,57,12.6,.446,.697,1.5,1.6,0.5,0.1,0.7,2.7,satorto01
395,Dennis Schröder,79,31.5,.493,.855,3.1,6.3,0.9,0.2,3.3,17.9,schrode01
396,Luis Scola,36,12.8,.526,.676,3.9,1.0,0.4,0.1,0.9,5.1,scolalu01
397,Mike Scott,18,10.8,.322,.875,2.1,0.9,0.2,0.2,0.4,2.5,scottmi01
398,Thabo Sefolosha,62,25.7,.492,.733,4.4,1.7,1.5,0.5,0.9,7.2,sefolth01
399,Wayne Selden,14,16.9,.491,.636,1.1,0.9,0.4,0.1,0.9,5.1,seldewa01
399,Wayne Selden,3,15.7,.875,.500,1.7,0.3,0.7,0.0,1.0,5.3,seldewa01
399,Wayne Selden,11,17.2,.430,.667,1.0,1.1,0.4,0.1,0.8,5.0,seldewa01
400,Kevin Séraphin,49,11.4,.551,.636,2.9,0.5,0.1,0.4,0.6,4.7,serapke01
401,Ramon Sessions,50,16.2,.420,.771,1.5,2.6,0.5,0.1,0.9,6.2,sessira01
402,Iman Shumpert,76,25.5,.507,.789,2.9,1.4,0.8,0.4,1.0,7.5,shumpim01
403,Pascal Siakam,55,15.6,.505,.688,3.4,0.3,0.5,0.8,0.6,4.2,siakapa01
404,Jonathon Simmons,78,17.8,.456,.750,2.1,1.6,0.6,0.3,1.0,6.2,simmojo02
405,Kyle Singler,32,12.0,.452,.765,1.5,0.3,0.2,0.2,0.3,2.8,singlky01
406,Marcus Smart,79,30.4,.422,.812,3.9,4.6,1.6,0.4,2.0,10.6,smartma01
407,Ish Smith,81,24.1,.458,.706,2.9,5.2,0.8,0.4,1.4,9.4,smithis01
408,J.R. Smith,41,29.0,.479,.667,2.8,1.5,1.0,0.3,0.6,8.6,smithjr01
409,Jason Smith,74,14.4,.585,.686,3.5,0.5,0.3,0.7,0.8,5.7,smithja02
410,Tony Snell,80,29.2,.588,.810,3.1,1.2,0.7,0.2,0.7,8.5,snellto01
411,Marreese Speights,82,15.7,.539,.876,4.5,0.8,0.3,0.5,0.8,8.7,speigma01
412,Tiago Splitter,8,9.5,.484,.818,2.8,0.5,0.1,0.1,0.8,4.9,splitti01
413,Nik Stauskas,80,27.4,.500,.813,2.8,2.4,0.6,0.4,1.6,9.5,stausni01
414,Lance Stephenson,18,20.1,.475,.615,2.9,3.3,0.3,0.2,1.4,6.8,stephla01
414,Lance Stephenson,6,27.0,.482,.625,3.0,4.8,0.3,0.2,1.8,9.7,stephla01
414,Lance Stephenson,6,11.2,.476,.500,1.7,0.8,0.0,0.0,0.7,3.5,stephla01
414,Lance Stephenson,6,22.0,.466,.667,4.0,4.2,0.5,0.3,1.8,7.2,stephla01
415,Jarnell Stokes,2,3.5,1.000,.500,1.0,1.0,0.5,0.0,0.0,1.5,stokeja01
416,Diamond Stone,7,3.4,.231,1.000,0.9,0.0,0.0,0.1,0.3,1.4,stonedi01
417,Rodney Stuckey,39,17.8,.412,.748,2.2,2.2,0.4,0.0,1.4,7.2,stuckro01
418,Jared Sullinger,11,10.7,.351,.500,2.5,0.3,0.4,0.1,0.4,3.4,sullija01
419,Edy Tavares,2,14.0,.800,.000,5.5,0.5,0.0,3.0,1.0,4.0,tavarwa01
419,Edy Tavares,1,4.0,1.000,.000,1.0,0.0,0.0,0.0,0.0,2.0,tavarwa01
419,Edy Tavares,1,24.0,.750,.000,10.0,1.0,0.0,6.0,2.0,6.0,tavarwa01
420,Isaiah Taylor,4,13.0,.143,.500,0.8,0.8,0.3,0.3,0.0,0.8,taylois01
421,Jeff Teague,82,32.4,.492,.867,4.0,7.8,1.2,0.4,2.6,15.3,teaguje01
422,Mirza Teletović,70,16.2,.498,.778,2.3,0.7,0.2,0.2,0.5,6.4,teletmi01
423,Garrett Temple,65,26.6,.519,.784,2.8,2.6,1.3,0.4,1.2,7.8,templga01
424,Jason Terry,74,18.4,.582,.828,1.4,1.3,0.6,0.3,0.5,4.1,terryja01
425,Isaiah Thomas,76,33.8,.546,.909,2.7,5.9,0.9,0.2,2.8,28.9,thomais02
426,Lance Thomas,46,21.0,.475,.843,3.1,0.8,0.5,0.1,0.5,6.0,thomala01
427,Hollis Thompson,40,18.8,.465,.655,2.8,0.9,0.5,0.2,0.3,5.1,thompho01
427,Hollis Thompson,31,18.1,.497,.650,2.7,0.8,0.5,0.2,0.3,5.5,thompho01
427,Hollis Thompson,9,21.2,.341,.667,3.1,1.0,0.7,0.0,0.2,3.8,thompho01
428,Klay Thompson,78,34.0,.565,.853,3.7,2.1,0.8,0.5,1.6,22.3,thompkl01
429,Tristan Thompson,78,29.9,.600,.498,9.2,1.0,0.5,1.1,0.8,8.1,thomptr01
430,Marcus Thornton,33,17.4,.467,.852,2.3,1.2,0.6,0.1,0.8,6.6,thornma01
431,Mike Tobey,2,12.5,.250,,1.5,0.5,0.0,0.0,0.5,1.0,tobeymi01
432,Anthony Tolliver,65,22.7,.570,.744,3.6,1.2,0.5,0.3,0.9,7.1,tollian01
433,Axel Toupane,4,11.8,.611,,0.3,0.0,0.3,0.3,0.0,2.8,toupaax01
433,Axel Toupane,2,3.0,.000,,0.0,0.0,0.0,0.0,0.0,0.0,toupaax01
433,Axel Toupane,2,20.5,.688,,0.5,0.0,0.5,0.5,0.0,5.5,toupaax01
434,Karl-Anthony Towns,82,37.0,.576,.832,12.3,2.7,0.7,1.3,2.6,25.1,townska01
