Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
97,Norris Cole,75,24.4,.461,.716,2.1,3.4,0.8,0.2,1.3,7.6,coleno01
97,Norris Cole,47,24.4,.430,.696,2.3,3.5,0.9,0.2,1.2,6.3,coleno01
97,Norris Cole,28,24.4,.500,.743,1.8,3.2,0.5,0.3,1.5,9.9,coleno01
98,Darren Collison,45,34.8,.527,.788,3.2,5.6,1.5,0.3,2.5,16.1,collida01
99,Nick Collison,66,16.7,.451,.692,3.8,1.4,0.5,0.4,0.7,4.1,collini01
100,Mike Conley,70,31.8,.506,.859,3.0,5.4,1.3,0.2,2.2,15.8,conlemi01
101,Jack Cooley,16,5.4,.409,.429,1.6,0.1,0.4,0.2,0.2,1.7,cooleja01
102,Chris Copeland,50,16.6,.445,.733,2.2,1.0,0.2,0.2,1.2,6.2,copelch01
103,Bryce Cotton,15,10.6,.471,.833,1.2,1.0,0.3,0.0,0.8,5.3,cottobr01
104,DeMarcus Cousins,59,34.1,.468,.782,12.7,3.6,1.5,1.7,4.3,24.1,couside01
105,Robert Covington,70,27.9,.506,.820,4.5,1.5,1.4,0.4,1.8,13.5,covinro01
106,Allen Crabbe,51,13.4,.510,.750,1.4,0.8,0.4,0.3,0.3,3.3,crabbal01
107,Jamal Crawford,64,26.6,.467,.901,1.9,2.5,0.9,0.2,1.4,15.8,crawfja01
108,Jae Crowder,82,20.1,.476,.773,3.6,1.1,0.9,0.3,0.6,7.7,crowdja01
108,Jae Crowder,25,10.6,.520,.909,1.2,0.5,0.6,0.2,0.4,3.6,crowdja01
108,Jae Crowder,57,24.2,.469,.762,4.6,1.4,1.0,0.4,0.7,9.5,crowdja01
109,Dante Cunningham,66,25.0,.459,.617,3.9,0.8,0.7,0.6,0.5,5.2,cunnida01
110,Jared Cunningham,19,4.7,.424,.538,0.5,0.5,0.2,0.0,0.4,1.8,cunnija01
111,Seth Curry,2,4.0,.000,,1.0,0.5,0.0,0.0,0.0,0.0,curryse01
112,Stephen Curry,80,32.7,.594,.914,4.3,7.7,2.0,0.2,3.1,23.8,curryst01
113,Samuel Dalembert,32,17.0,.438,.700,5.3,0.9,0.4,1.3,1.2,4.0,dalemsa01
114,Troy Daniels,47,8.4,.500,.846,0.7,0.5,0.1,0.0,0.4,3.7,danietr01
114,Troy Daniels,17,6.4,.457,.750,0.4,0.2,0.0,0.0,0.3,2.7,danietr01
114,Troy Daniels,19,8.1,.432,1.000,1.0,0.7,0.2,0.0,0.4,2.8,danietr01
114,Troy Daniels,11,12.3,.602,.857,0.7,0.5,0.3,0.1,0.6,7.0,danietr01
115,Gigi Datome,21,10.0,.584,1.000,1.4,0.4,0.1,0.3,0.4,5.0,datomlu01
115,Gigi Datome,3,5.7,.458,,1.3,0.7,0.3,0.0,0.7,3.7,datomlu01
115,Gigi Datome,18,10.7,.604,1.000,1.4,0.4,0.1,0.4,0.4,5.2,datomlu01
116,Brandon Davies,27,15.7,.431,.649,3.1,1.1,0.7,0.3,1.1,5.3,daviebr01
116,Brandon Davies,20,19.0,.441,.636,3.7,1.4,0.9,0.2,1.3,6.3,daviebr01
116,Brandon Davies,7,6.3,.361,.750,1.4,0.3,0.1,0.4,0.6,2.3,daviebr01
117,Anthony Davis,68,36.1,.536,.805,10.2,2.2,1.5,2.9,1.4,24.4,davisan02
118,Ed Davis,79,23.3,.601,.487,7.6,1.2,0.6,1.2,0.7,8.3,davised01
119,Glen Davis,74,12.2,.459,.632,2.3,0.5,0.6,0.3,0.5,4.0,davisgl01
120,Andre Dawkins,4,5.5,.250,,0.5,0.3,0.0,0.0,0.3,0.8,dawkian01
121,Austin Daye,34,10.1,.440,.833,2.2,0.5,0.4,0.1,0.7,3.8,dayeau01
121,Austin Daye,26,10.3,.430,1.000,2.3,0.3,0.3,0.1,0.7,4.0,dayeau01
121,Austin Daye,8,9.5,.481,.500,1.8,1.0,0.5,0.3,0.6,3.3,dayeau01
122,Dewayne Dedmon,59,14.3,.562,.531,5.0,0.2,0.3,0.8,0.9,3.7,dedmode01
123,Matthew Dellavedova,67,20.6,.472,.763,1.9,3.0,0.4,0.0,0.9,4.8,dellama01
124,Luol Deng,72,33.6,.518,.761,5.2,1.9,0.9,0.3,1.5,14.0,denglu01
125,DeMar DeRozan,60,35.0,.426,.832,4.6,3.5,1.2,0.2,2.3,20.1,derozde01
126,Boris Diaw,81,24.5,.503,.774,4.3,2.9,0.4,0.3,1.6,8.7,diawbo01
127,Gorgui Dieng,73,30.0,.507,.783,8.3,2.0,1.0,1.7,1.7,9.7,dienggo01
128,Spencer Dinwiddie,34,13.4,.337,.912,1.4,3.1,0.6,0.2,1.0,4.3,dinwisp01
129,Joey Dorsey,69,12.4,.552,.289,4.0,0.4,0.6,0.4,0.6,2.7,dorsejo01
130,Toney Douglas,12,14.8,.422,.615,1.8,2.0,0.9,0.3,0.8,4.3,douglto01
131,Chris Douglas-Roberts,12,8.6,.262,1.000,1.0,0.3,0.1,0.0,0.0,1.6,douglch01
132,Goran Dragić,78,33.8,.546,.774,3.5,4.5,1.0,0.2,2.2,16.3,dragigo01
132,Goran Dragić,52,33.4,.549,.746,3.6,4.1,1.0,0.2,2.2,16.2,dragigo01
132,Goran Dragić,26,34.8,.539,.808,3.4,5.3,1.1,0.2,2.3,16.6,dragigo01
133,Zoran Dragić,16,4.7,.417,.600,0.5,0.3,0.1,0.0,0.3,1.8,dragizo01
133,Zoran Dragić,6,2.2,.250,.667,0.5,0.2,0.0,0.0,0.0,1.0,dragizo01
133,Zoran Dragić,10,6.2,.477,.500,0.5,0.4,0.2,0.0,0.5,2.2,dragizo01
134,Larry Drew II,12,18.3,.379,.667,1.3,3.8,0.5,0.0,2.1,3.8,drewla02
135,Andre Drummond,82,30.5,.514,.389,13.5,0.7,0.9,1.9,1.5,13.8,drumman01
136,Jared Dudley,72,23.8,.556,.716,3.1,1.8,1.0,0.2,0.9,7.2,dudleja01
137,Tim Duncan*,77,28.9,.513,.740,9.1,3.0,0.8,2.0,1.7,13.9,duncati01
138,Mike Dunleavy,63,29.2,.546,.805,3.9,1.8,0.6,0.3,1.0,9.4,dunlemi02
139,Kevin Durant,27,33.8,.578,.854,6.6,4.1,0.9,0.9,2.7,25.4,duranke01
140,Cleanthony Early,39,16.6,.407,.750,2.5,0.9,0.6,0.3,1.0,5.4,earlycl01
141,Wayne Ellington,65,25.8,.485,.813,3.2,1.6,0.5,0.0,0.8,10.0,ellinwa01
142,Monta Ellis,80,33.7,.475,.752,2.4,4.1,1.9,0.3,2.5,18.9,ellismo01
143,James Ennis III,62,17.0,.472,.840,2.8,0.8,0.4,0.3,0.6,5.0,ennisja01
144,Tyler Ennis,33,12.5,.403,.714,1.1,2.2,0.5,0.2,1.3,3.7,ennisty01
144,Tyler Ennis,8,7.3,.476,1.000,0.9,1.8,0.0,0.3,1.0,2.8,ennisty01
144,Tyler Ennis,25,14.1,.390,.600,1.1,2.4,0.7,0.1,1.4,4.0,ennisty01
145,Jeremy Evans,38,7.0,.569,.828,1.9,0.3,0.3,0.3,0.1,2.4,evansje01
146,Reggie Evans,47,16.3,.423,.619,6.4,0.7,0.5,0.1,1.0,3.7,evansre01
147,Tyreke Evans,79,34.1,.477,.694,5.3,6.6,1.3,0.5,3.1,16.6,evansty01
148,Dante Exum,82,22.2,.448,.625,1.6,2.4,0.5,0.2,1.4,4.8,exumda01
149,Festus Ezeli,46,11.0,.547,.628,3.4,0.2,0.2,0.9,0.7,4.4,ezelife01
150,Kenneth Faried,75,27.8,.507,.691,8.9,1.2,0.8,0.8,1.6,12.6,farieke01
151,Jordan Farmar,36,14.7,.497,.909,1.2,1.9,0.6,0.1,0.9,4.6,farmajo01
152,Derrick Favors,74,30.8,.526,.669,8.2,1.5,0.8,1.7,1.6,16.0,favorde01
153,Raymond Felton,29,9.7,.453,.800,0.9,1.4,0.4,0.1,0.6,3.7,feltora01
154,Landry Fields,26,8.3,.500,.833,1.0,0.6,0.4,0.0,0.3,1.8,fieldla01
155,Evan Fournier,58,28.6,.514,.728,2.6,2.1,0.7,0.0,1.4,12.0,fournev01
156,Randy Foye,50,21.7,.485,.818,1.7,2.4,0.7,0.2,1.2,8.7,foyera01
157,Jamaal Franklin,3,4.3,.750,,0.7,1.0,0.0,0.3,1.0,1.0,frankja01
158,Tim Frazier,11,21.7,.385,.476,2.5,5.5,0.7,0.0,2.3,5.2,fraziti01
158,Tim Frazier,6,28.5,.337,.333,3.2,7.2,1.0,0.0,3.0,5.7,fraziti01
158,Tim Frazier,5,13.6,.500,.833,1.8,3.4,0.4,0.0,1.4,4.6,fraziti01
159,Jimmer Fredette,50,10.2,.407,.956,0.8,1.2,0.3,0.0,0.7,3.6,fredeji01
160,Enes Freedom,75,28.5,.528,.782,8.9,0.7,0.5,0.4,1.9,15.5,kanteen01
160,Enes Freedom,49,27.1,.503,.788,7.8,0.5,0.5,0.3,1.9,13.8,kanteen01
160,Enes Freedom,26,31.1,.571,.776,11.0,1.1,0.5,0.5,2.0,18.7,kanteen01
161,Joel Freeland,48,12.9,.490,.840,4.0,0.3,0.2,0.5,0.5,3.5,freeljo01
162,Channing Frye,75,24.9,.532,.886,3.9,1.3,0.6,0.5,1.0,7.3,fryech01
163,Danilo Gallinari,59,24.2,.496,.895,3.7,1.4,0.8,0.3,1.0,12.4,gallida01
164,Langston Galloway,45,32.4,.460,.808,4.2,3.3,1.2,0.3,1.4,11.8,gallola01
165,Francisco García,14,14.3,.349,.250,1.2,1.1,0.6,0.4,0.7,3.2,garcifr01
166,Kevin Garnett*,47,20.3,.469,.800,6.6,1.6,1.0,0.4,1.0,6.9,garneke01
166,Kevin Garnett*,42,20.3,.456,.829,6.8,1.6,1.0,0.3,1.1,6.8,garneke01
166,Kevin Garnett*,5,19.6,.581,.500,5.2,1.6,1.0,0.8,0.2,7.6,garneke01
167,Marc Gasol,81,33.2,.496,.795,7.8,3.8,0.9,1.6,2.2,17.4,gasolma01
168,Pau Gasol*,78,34.4,.500,.803,11.8,2.7,0.3,1.9,2.0,18.5,gasolpa01
169,Rudy Gay,68,35.4,.491,.858,5.9,3.7,1.0,0.6,2.7,21.1,gayru01
170,Alonzo Gee,54,12.3,.503,.701,1.7,0.5,0.6,0.1,0.6,4.5,geeal01
170,Alonzo Gee,39,13.1,.518,.738,1.8,0.5,0.7,0.2,0.6,4.9,geeal01
170,Alonzo Gee,15,10.1,.459,.500,1.6,0.4,0.5,0.1,0.5,3.4,geeal01
171,Paul George,6,15.2,.459,.727,3.7,1.0,0.8,0.2,2.0,8.8,georgpa01
172,Taj Gibson,62,27.3,.502,.717,6.4,1.1,0.6,1.2,1.2,10.3,gibsota01
173,Manu Ginóbili*,70,22.7,.502,.721,3.0,4.2,1.0,0.3,2.2,10.5,ginobma01
174,Rudy Gobert,82,26.3,.604,.623,9.5,1.3,0.8,2.3,1.4,8.4,goberru01
175,Drew Gooden,51,16.9,.440,.773,4.4,1.0,0.4,0.2,0.5,5.4,goodedr01
176,Archie Goodwin,41,13.0,.423,.735,1.8,1.1,0.4,0.2,1.2,5.6,goodwar01
177,Aaron Gordon,47,17.0,.478,.721,3.6,0.7,0.4,0.5,0.8,5.2,gordoaa01
178,Ben Gordon,56,14.1,.497,.836,1.1,0.9,0.3,0.0,1.0,6.2,gordobe01
179,Drew Gordon,9,7.9,.421,.500,2.0,0.2,0.1,0.0,0.9,1.9,gordodr01
180,Eric Gordon,61,33.1,.512,.805,2.6,3.8,0.8,0.2,2.0,13.4,gordoer01
181,Marcin Gortat,82,29.9,.566,.703,8.7,1.2,0.6,1.3,1.2,12.2,gortama01
182,Danny Granger,30,20.4,.494,.757,2.7,0.6,0.4,0.2,0.8,6.3,grangda01
183,Jerami Grant,65,21.2,.422,.591,3.0,1.2,0.6,1.0,1.3,6.3,grantje01
184,Danny Green,81,28.5,.566,.874,4.2,2.0,1.2,1.1,1.1,11.7,greenda02
185,Draymond Green,79,31.5,.516,.660,8.2,3.7,1.6,1.3,1.7,11.7,greendr01
186,Erick Green,43,9.5,.420,.833,0.7,0.9,0.3,0.0,0.3,3.4,greener01
187,Gerald Green,74,19.5,.504,.825,2.5,1.2,0.6,0.2,1.4,11.9,greenge01
188,JaMychal Green,24,6.8,.574,.800,1.9,0.2,0.2,0.2,0.6,2.6,greenja01
188,JaMychal Green,4,6.3,.571,,1.5,0.0,0.0,0.5,0.5,2.0,greenja01
188,JaMychal Green,20,7.0,.575,.800,2.0,0.2,0.3,0.2,0.6,2.7,greenja01
189,Jeff Green,78,31.5,.480,.833,4.2,1.7,0.7,0.4,1.4,15.0,greenje02
189,Jeff Green,33,33.1,.483,.840,4.3,1.6,0.8,0.4,1.7,17.6,greenje02
189,Jeff Green,45,30.2,.478,.825,4.2,1.8,0.6,0.5,1.2,13.1,greenje02
190,Willie Green,52,18.3,.454,.824,1.5,1.3,0.5,0.1,0.9,5.9,greenwi01
191,Blake Griffin,67,35.2,.506,.728,7.6,5.3,0.9,0.5,2.3,21.9,griffbl01
192,Jorge Gutiérrez,20,8.8,.537,.692,1.3,1.1,0.3,0.0,0.6,2.7,gutiejo01
192,Jorge Gutiérrez,10,4.4,.500,.667,0.7,0.7,0.1,0.0,0.3,1.6,gutiejo01
192,Jorge Gutiérrez,10,13.1,.556,.700,1.8,1.5,0.5,0.0,0.9,3.7,gutiejo01
193,P.J. Hairston,45,15.3,.414,.861,2.0,0.5,0.5,0.3,0.5,5.6,hairspj02
194,Jordan Hamilton,14,8.7,.543,,1.1,0.5,0.1,0.0,0.3,2.7,hamiljo02
195,Justin Hamilton,41,17.4,.506,.830,3.3,0.9,0.7,0.7,0.6,5.3,hamilju01
195,Justin Hamilton,24,12.0,.462,.857,2.0,0.5,0.3,0.2,0.3,2.8,hamilju01
195,Justin Hamilton,17,24.9,.531,.825,5.1,1.4,1.1,1.5,1.1,9.0,hamilju01
196,Tyler Hansbrough,74,14.3,.524,.698,3.6,0.3,0.4,0.2,0.3,3.6,hansbty01
197,Tim Hardaway Jr.,70,24.0,.474,.801,2.2,1.8,0.3,0.2,1.2,11.5,hardati02
198,James Harden,81,36.8,.511,.868,5.7,7.0,1.9,0.7,4.0,27.4,hardeja01
199,Maurice Harkless,45,15.0,.430,.537,2.4,0.6,0.7,0.2,0.6,3.5,harklma01
200,Devin Harris,76,22.2,.509,.815,1.8,3.1,1.0,0.2,1.1,8.8,harride01
201,Gary Harris,55,13.1,.353,.745,1.2,0.5,0.7,0.1,0.7,3.4,harriga01
202,Joe Harris,51,9.7,.529,.600,0.8,0.5,0.1,0.0,0.5,2.7,harrijo01
203,Tobias Harris,68,34.8,.512,.788,6.3,1.8,1.0,0.5,1.7,17.1,harrito02
204,Udonis Haslem,62,16.0,.452,.703,4.2,0.7,0.3,0.2,0.7,4.2,hasleud01
205,Spencer Hawes,73,17.5,.459,.647,3.5,1.2,0.3,0.7,0.8,5.8,hawessp01
206,Chuck Hayes,29,8.8,.478,.545,1.8,0.7,0.3,0.1,0.3,1.7,hayesch01
207,Gordon Hayward,76,34.4,.500,.812,4.9,4.1,1.4,0.4,2.7,19.3,haywago01
208,Brendan Haywood,22,5.4,.467,.538,1.3,0.1,0.1,0.5,0.5,1.6,haywobr01
209,Gerald Henderson,80,28.9,.463,.848,3.4,2.6,0.6,0.3,1.4,12.1,hendege02
210,Xavier Henry,9,9.6,.231,.583,0.4,0.3,0.3,0.0,0.3,2.2,henryxa01
211,John Henson,67,18.3,.566,.569,4.7,0.9,0.4,2.0,1.3,7.0,hensojo01
