Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
223,Al Jefferson,47,23.3,.485,.649,6.4,1.5,0.6,0.9,0.7,12.0,jeffeal01
224,Cory Jefferson,8,6.3,.409,.667,2.0,0.0,0.0,0.1,0.0,2.8,jeffeco01
225,Richard Jefferson,74,17.9,.564,.667,1.7,0.8,0.4,0.2,0.6,5.5,jefferi01
226,John Jenkins,43,11.2,.494,.833,1.3,0.8,0.2,0.0,0.6,4.1,jenkijo01
226,John Jenkins,21,9.2,.436,.889,1.0,0.4,0.1,0.0,0.5,3.3,jenkijo01
226,John Jenkins,22,13.0,.539,.800,1.6,1.2,0.2,0.0,0.7,5.0,jenkijo01
227,Brandon Jennings,48,18.1,.452,.731,2.0,3.5,0.6,0.1,1.2,6.9,jennibr01
227,Brandon Jennings,23,18.1,.455,.711,2.0,3.0,0.5,0.1,1.0,6.8,jennibr01
227,Brandon Jennings,25,18.1,.450,.750,2.0,4.0,0.7,0.2,1.4,7.0,jennibr01
228,Jonas Jerebko,78,15.1,.488,.782,3.7,0.8,0.3,0.3,0.7,4.4,jerebjo01
229,Amir Johnson,79,22.8,.596,.570,6.4,1.7,0.7,1.1,1.2,7.3,johnsam01
230,Chris Johnson,70,12.2,.441,.810,1.9,0.6,0.5,0.3,0.6,2.9,johnsch04
231,James Johnson,57,16.2,.517,.574,2.2,1.2,0.5,0.6,0.9,5.0,johnsja01
232,Joe Johnson,81,33.4,.509,.831,3.6,3.9,0.8,0.0,2.0,12.2,johnsjo02
232,Joe Johnson,57,33.9,.476,.852,3.9,4.1,0.7,0.0,2.0,11.8,johnsjo02
232,Joe Johnson,24,32.0,.588,.765,2.8,3.6,0.9,0.1,1.8,13.4,johnsjo02
233,Orlando Johnson,7,14.4,.294,.750,2.1,0.3,0.4,0.4,0.6,3.7,johnsor01
233,Orlando Johnson,2,23.5,.324,.833,4.5,0.0,1.0,1.5,0.5,8.0,johnsor01
233,Orlando Johnson,5,10.8,.265,.500,1.2,0.4,0.2,0.0,0.6,2.0,johnsor01
234,Stanley Johnson,73,23.1,.428,.784,4.2,1.6,0.8,0.2,1.6,8.1,johnsst04
235,Tyler Johnson,36,24.0,.541,.797,3.0,2.2,0.7,0.4,1.3,8.7,johnsty01
236,Wesley Johnson,80,20.8,.504,.652,3.1,0.6,1.1,0.7,0.7,6.9,johnswe01
237,Nikola Jokić,80,21.7,.535,.811,7.0,2.4,1.0,0.6,1.3,10.0,jokicni01
238,Dahntay Jones,1,42.0,.464,,5.0,2.0,1.0,2.0,0.0,13.0,jonesda02
239,James Jones,48,9.6,.553,.808,1.0,0.3,0.2,0.2,0.3,3.7,jonesja02
240,Terrence Jones,50,20.9,.486,.664,4.2,0.8,0.5,0.8,1.0,8.7,joneste01
241,Tyus Jones,37,15.5,.410,.718,1.3,2.9,0.8,0.1,0.9,4.2,jonesty01
242,DeAndre Jordan,77,33.7,.703,.430,13.8,1.2,0.7,2.3,1.4,12.7,jordade01
243,Cory Joseph,80,25.6,.465,.764,2.6,3.1,0.8,0.3,1.3,8.5,josepco01
244,Chris Kaman,16,7.0,.477,1.000,1.5,0.7,0.1,0.1,0.5,2.8,kamanch01
245,Frank Kaminsky,81,21.1,.474,.730,4.1,1.2,0.5,0.5,0.7,7.5,kaminfr01
246,Sergey Karasev,40,10.0,.480,.929,1.5,0.9,0.2,0.1,0.6,2.4,karasse01
247,Sasha Kaun,25,3.8,.529,.455,1.0,0.1,0.2,0.2,0.3,0.9,kaunsa01
248,Ryan Kelly,36,13.1,.386,.685,3.4,0.6,0.4,0.3,0.5,4.2,kellyry01
249,Michael Kidd-Gilchrist,7,29.3,.566,.690,6.4,1.3,0.4,0.4,1.1,12.7,kiddgmi01
250,Sean Kilpatrick,31,19.9,.528,.896,1.8,0.9,0.4,0.1,1.0,11.1,kilpase01
250,Sean Kilpatrick,8,10.3,.476,.875,0.8,0.4,0.3,0.0,0.5,3.4,kilpase01
250,Sean Kilpatrick,23,23.2,.532,.898,2.2,1.1,0.4,0.1,1.2,13.8,kilpase01
251,Brandon Knight,52,36.0,.482,.852,3.9,5.1,1.2,0.4,3.4,19.6,knighbr03
252,Kyle Korver,80,30.0,.563,.833,3.3,2.1,0.8,0.4,1.2,9.2,korveky01
253,Kosta Koufos,78,19.0,.532,.548,5.4,0.4,0.5,0.9,0.6,6.8,koufoko01
254,Jeremy Lamb,66,18.6,.506,.727,3.8,1.2,0.6,0.5,0.8,8.8,lambje01
255,Carl Landry,36,15.8,.568,.736,4.1,0.9,0.3,0.3,0.6,9.8,landrca01
256,Shane Larkin,78,22.4,.481,.776,2.3,4.4,1.2,0.2,1.9,7.3,larkish01
257,Joffrey Lauvergne,59,17.6,.530,.899,4.9,0.9,0.2,0.3,0.9,7.9,lauvejo01
258,Zach LaVine,82,28.0,.516,.793,2.8,3.1,0.8,0.2,1.9,14.0,lavinza01
259,Ty Lawson,66,21.4,.444,.686,1.8,3.6,0.8,0.1,1.4,5.7,lawsoty01
259,Ty Lawson,53,22.2,.441,.700,1.7,3.4,0.8,0.1,1.5,5.8,lawsoty01
259,Ty Lawson,13,18.1,.455,.500,2.4,4.4,0.8,0.1,1.0,4.9,lawsoty01
260,Courtney Lee,79,29.5,.518,.839,2.6,1.7,1.1,0.4,0.9,9.6,leeco01
260,Courtney Lee,51,29.2,.519,.826,2.3,1.5,1.0,0.3,1.0,10.0,leeco01
260,Courtney Lee,28,30.2,.516,.885,3.1,2.1,1.2,0.4,0.8,8.9,leeco01
261,David Lee,55,16.4,.531,.763,5.5,1.5,0.4,0.5,1.2,7.8,leeda02
261,David Lee,30,15.7,.453,.784,4.3,1.8,0.4,0.4,1.3,7.1,leeda02
261,David Lee,25,17.3,.636,.738,7.0,1.2,0.4,0.6,1.1,8.5,leeda02
262,Alex Len,78,23.3,.424,.728,7.6,1.2,0.5,0.8,1.9,9.0,lenal01
263,Kawhi Leonard,72,33.1,.565,.874,6.8,2.6,1.8,1.0,1.5,21.2,leonaka01
264,Meyers Leonard,61,21.9,.547,.761,5.1,1.5,0.1,0.3,1.3,8.4,leoname01
265,Jon Leuer,67,18.7,.526,.762,5.6,1.1,0.6,0.4,1.1,8.5,leuerjo01
266,Damian Lillard,75,35.7,.497,.892,4.0,6.8,0.9,0.4,3.2,25.1,lillada01
267,Jeremy Lin,78,26.3,.464,.815,3.2,3.0,0.7,0.5,1.9,11.7,linje01
268,Shaun Livingston,78,19.5,.538,.860,2.2,3.0,0.7,0.3,1.0,6.3,livinsh01
269,Kevon Looney,5,4.2,.643,,2.0,0.0,0.0,0.0,0.2,1.8,looneke01
270,Brook Lopez,73,33.7,.512,.787,7.8,2.0,0.8,1.7,2.4,20.6,lopezbr01
271,Robin Lopez,82,27.1,.539,.795,7.3,1.4,0.2,1.6,1.6,10.3,lopezro01
272,Kevin Love,77,31.5,.499,.822,9.9,2.4,0.8,0.5,1.8,16.0,loveke01
273,Kyle Lowry,77,37.0,.516,.811,4.7,6.4,2.1,0.4,2.9,21.2,lowryky01
274,Trey Lyles,80,17.3,.494,.695,3.7,0.7,0.3,0.2,0.8,6.1,lylestr01
275,Shelvin Mack,52,20.3,.486,.738,2.5,3.6,0.7,0.1,1.8,8.6,macksh01
275,Shelvin Mack,24,7.5,.442,.750,0.9,1.6,0.3,0.0,0.6,3.9,macksh01
275,Shelvin Mack,28,31.4,.498,.735,3.8,5.3,0.9,0.1,2.9,12.7,macksh01
276,Ian Mahinmi,71,25.6,.589,.587,7.1,1.5,0.9,1.1,1.4,9.3,mahinia01
277,Devyn Marble,28,8.9,.352,.417,1.4,0.4,0.5,0.0,0.3,2.1,marblde01
278,Boban Marjanović,54,9.4,.603,.763,3.6,0.4,0.2,0.4,0.5,5.5,marjabo01
279,Kendall Marshall,30,13.3,.432,.692,0.9,2.4,0.5,0.1,1.4,3.7,marshke01
280,Jarell Martin,27,14.1,.466,.726,3.2,0.6,0.3,0.3,0.7,5.7,martija01
281,Kevin Martin,55,19.9,.431,.890,2.0,1.1,0.5,0.1,1.0,9.3,martike02
281,Kevin Martin,39,21.4,.434,.880,2.1,1.2,0.4,0.0,1.1,10.6,martike02
281,Kevin Martin,16,16.3,.418,.933,1.8,0.8,0.6,0.1,0.8,6.2,martike02
282,Wesley Matthews,78,33.9,.498,.863,3.1,1.9,1.0,0.2,1.0,12.5,matthwe02
283,O.J. Mayo,41,26.6,.452,.775,2.6,2.9,1.2,0.2,1.8,7.8,mayooj01
284,Luc Mbah a Moute,75,17.0,.486,.526,2.3,0.4,0.6,0.3,0.5,3.1,mbahalu01
285,James Michael McAdoo,41,6.4,.542,.531,1.4,0.4,0.2,0.2,0.4,2.9,mcadoja01
286,Ray McCallum,41,11.6,.428,.800,1.1,1.5,0.3,0.2,0.6,3.3,mccalra01
286,Ray McCallum,31,8.3,.440,.900,1.0,1.1,0.2,0.1,0.4,2.2,mccalra01
286,Ray McCallum,10,21.9,.418,.600,1.6,2.7,0.7,0.3,1.3,6.9,mccalra01
287,CJ McCollum,80,34.8,.517,.827,3.2,4.3,1.2,0.3,2.5,20.8,mccolcj01
288,T.J. McConnell,81,19.8,.503,.634,3.1,4.5,1.2,0.1,1.7,6.1,mccontj01
289,Chris McCullough,24,15.1,.463,.478,2.8,0.4,1.2,0.5,0.6,4.7,mcculch01
290,K.J. McDaniels,37,6.4,.451,.800,1.1,0.3,0.2,0.2,0.5,2.4,mcdankj01
291,Doug McDermott,81,23.0,.537,.857,2.4,0.7,0.2,0.1,0.7,9.4,mcderdo01
292,Mitch McGary,20,3.6,.478,.400,0.9,0.2,0.1,0.1,0.4,1.3,mcgarmi01
293,JaVale McGee,34,10.9,.575,.500,3.9,0.1,0.1,0.8,0.6,5.1,mcgeeja01
294,Ben McLemore,68,21.2,.502,.718,2.2,1.2,0.8,0.1,1.5,7.8,mclembe01
295,Jordan McRae,22,8.9,.500,.750,0.9,1.1,0.1,0.0,0.7,4.5,mcraejo01
295,Jordan McRae,7,11.7,.481,.800,1.1,1.4,0.4,0.0,0.9,5.3,mcraejo01
295,Jordan McRae,15,7.5,.510,.692,0.8,1.0,0.0,0.1,0.6,4.1,mcraejo01
296,Josh McRoberts,42,14.2,.412,.700,2.5,1.9,0.4,0.2,0.7,3.6,mcrobjo01
297,Jodie Meeks,3,14.3,.450,1.000,1.7,1.0,0.0,0.0,0.3,7.3,meeksjo01
298,Salah Mejri,34,11.7,.628,.587,3.6,0.3,0.2,1.1,0.7,3.7,mejrisa01
299,Jordan Mickey,16,3.6,.364,.500,0.8,0.1,0.0,0.7,0.1,1.3,mickejo01
300,Khris Middleton,79,36.1,.507,.888,3.8,4.2,1.7,0.2,2.3,18.2,middlkh01
301,C.J. Miles,64,22.9,.521,.750,2.7,1.0,0.8,0.5,1.1,11.8,milescj01
302,Andre Miller,39,11.8,.566,.750,1.3,2.2,0.4,0.0,0.9,3.7,millean02
302,Andre Miller,26,10.8,.629,.789,0.9,2.2,0.3,0.0,1.0,3.4,millean02
302,Andre Miller,13,13.9,.490,.692,2.1,2.2,0.5,0.0,0.9,4.3,millean02
303,Mike Miller,47,7.9,.508,,1.1,0.9,0.3,0.1,0.4,1.3,millemi01
304,Patty Mills,81,20.5,.525,.810,2.0,2.8,0.7,0.1,0.9,8.5,millspa02
305,Elijah Millsap,20,8.7,.295,.722,1.8,1.0,0.4,0.2,0.5,1.8,millsel01
306,Paul Millsap,81,32.7,.505,.757,9.0,3.3,1.8,1.7,2.4,17.1,millspa01
307,Nikola Mirotić,66,24.9,.518,.807,5.5,1.5,0.9,0.7,1.5,11.8,mirotni01
308,Nazr Mohammed,5,3.8,.600,1.000,0.8,0.0,0.0,0.0,0.6,1.6,mohamna01
309,Greg Monroe,79,29.3,.522,.740,8.8,2.3,0.9,0.8,1.6,15.3,monrogr01
310,Luis Montero,12,3.5,.289,.750,0.3,0.1,0.0,0.0,0.3,1.2,montelu01
311,E'Twaun Moore,59,21.4,.541,.629,2.3,1.7,0.6,0.3,0.9,7.5,mooreet01
312,Eric Moreland,8,6.0,.500,.500,1.4,0.1,0.0,0.5,0.4,1.0,moreler01
313,Marcus Morris,80,35.7,.491,.749,5.1,2.5,0.8,0.3,1.8,14.1,morrima03
314,Markieff Morris,64,25.5,.458,.735,5.5,1.9,0.9,0.5,2.1,12.0,morrima02
314,Markieff Morris,37,24.8,.422,.717,5.2,2.4,0.9,0.5,2.4,11.6,morrima02
314,Markieff Morris,27,26.4,.510,.764,5.9,1.4,0.9,0.6,1.7,12.4,morrima02
315,Anthony Morrow,68,13.6,.527,.744,0.9,0.4,0.3,0.1,0.3,5.6,morroan01
316,Donatas Motiejūnas,37,14.8,.478,.642,2.9,1.1,0.5,0.1,1.2,6.2,motiedo01
317,Timofey Mozgov,76,17.4,.567,.716,4.4,0.4,0.3,0.8,0.9,6.3,mozgoti01
318,Emmanuel Mudiay,68,30.4,.404,.670,3.4,5.5,1.0,0.5,3.2,12.8,mudiaem01
319,Shabazz Muhammad,82,20.5,.498,.764,3.3,0.6,0.3,0.1,0.9,10.5,muhamsh01
320,Xavier Munford,14,17.4,.474,.500,2.2,1.6,0.9,0.2,1.1,5.7,munfoxa02
321,Mike Muscala,60,9.4,.539,.795,2.0,0.6,0.2,0.5,0.5,3.3,muscami01
322,Larry Nance Jr.,63,20.1,.528,.681,5.0,0.7,0.9,0.4,0.7,5.5,nancela02
323,Shabazz Napier,55,10.9,.423,.733,1.0,1.8,0.4,0.0,0.8,3.7,napiesh01
324,Gary Neal,40,20.2,.528,.855,2.1,1.2,0.5,0.0,0.7,9.8,nealga01
325,Jameer Nelson,39,26.6,.438,.857,2.9,4.9,0.6,0.1,1.7,7.7,nelsoja01
326,Raul Neto,81,18.5,.507,.743,1.5,2.1,0.8,0.0,1.3,5.9,netora01
327,Andrew Nicholson,56,14.7,.537,.785,3.6,0.4,0.2,0.4,0.7,6.9,nichoan01
328,Joakim Noah,29,21.9,.383,.489,8.8,3.8,0.6,1.0,1.8,4.3,noahjo01
329,Nerlens Noel,67,29.3,.522,.590,8.1,1.8,1.8,1.5,2.4,11.1,noelne01
330,Lucas Nogueira,29,7.8,.648,.533,1.6,0.2,0.4,0.4,0.4,2.2,noguelu01
331,Steve Novak,10,4.4,.639,1.000,0.5,0.0,0.0,0.0,0.1,2.4,novakst01
331,Steve Novak,7,3.4,.708,,0.6,0.0,0.0,0.0,0.1,2.4,novakst01
331,Steve Novak,3,6.7,.500,1.000,0.3,0.0,0.0,0.0,0.0,2.3,novakst01
332,Dirk Nowitzki*,75,31.5,.504,.893,6.5,1.8,0.7,0.7,1.1,18.3,nowitdi01
333,Jusuf Nurkić,32,17.1,.417,.616,5.5,1.3,0.8,1.4,1.7,8.2,nurkiju01
334,J.J. O'Brien,2,3.0,.000,,0.5,0.0,0.5,0.0,0.0,0.0,obriejj01
335,Johnny O'Bryant,66,13.0,.414,.675,2.7,0.5,0.3,0.1,0.5,3.0,obryajo01
336,Kyle O'Quinn,65,11.8,.485,.767,3.8,1.1,0.3,0.8,0.9,4.8,oquinky01
337,Jahlil Okafor,53,30.0,.509,.686,7.0,1.2,0.4,1.2,2.3,17.5,okafoja01
338,Victor Oladipo,72,33.0,.489,.830,4.8,3.9,1.6,0.8,2.1,16.0,oladivi01
339,Kelly Olynyk,69,20.2,.531,.750,4.1,1.5,0.8,0.5,1.1,10.0,olynyke01
340,Kelly Oubre Jr.,63,10.7,.486,.633,2.1,0.2,0.3,0.1,0.5,3.7,oubreke01
341,Zaza Pachulia,76,26.4,.466,.768,9.4,1.7,0.8,0.3,1.6,8.6,pachuza01
342,Kostas Papanikolaou,26,11.3,.439,.643,1.5,0.6,0.5,0.2,0.8,2.6,papanko01
343,Jabari Parker,76,31.7,.498,.768,5.2,1.7,0.9,0.4,1.5,14.1,parkeja01
344,Tony Parker*,72,27.5,.512,.760,2.4,5.3,0.8,0.2,1.8,11.9,parketo01
345,Chandler Parsons,61,29.5,.571,.684,4.7,2.8,0.8,0.3,1.6,13.7,parsoch01
346,Lamar Patterson,35,11.3,.425,.727,1.4,1.1,0.3,0.1,0.7,2.4,pattela01
347,Patrick Patterson,79,25.6,.521,.853,4.3,1.2,0.7,0.4,0.8,6.9,pattepa01
348,Chris Paul,74,32.7,.517,.896,4.2,10.0,2.1,0.2,2.6,19.5,paulch01
349,Adreian Payne,52,9.3,.397,.654,2.1,0.6,0.3,0.2,0.7,2.5,paynead01
350,Cameron Payne,57,12.2,.475,.792,1.5,1.9,0.6,0.1,0.8,5.0,payneca01
351,Elfrid Payton,73,29.4,.456,.589,3.6,6.4,1.2,0.3,2.4,10.7,paytoel01
352,Nikola Peković,12,13.0,.380,.800,1.8,0.9,0.1,0.0,0.8,4.5,pekovni01
353,Kendrick Perkins,37,14.6,.533,.440,3.5,0.8,0.3,0.3,1.1,2.5,perkike01
354,Paul Pierce*,68,18.1,.457,.818,2.7,1.0,0.5,0.3,0.9,6.1,piercpa01
355,Tibor Pleiß,12,6.8,.440,1.000,1.3,0.2,0.1,0.2,0.7,2.0,pleisti01
356,Mason Plumlee,82,25.4,.516,.642,7.7,2.8,0.8,1.0,1.9,9.1,plumlma01
357,Miles Plumlee,61,14.3,.601,.576,3.8,0.3,0.3,0.8,0.7,5.1,plumlmi01
358,Otto Porter Jr.,75,30.3,.541,.754,5.2,1.6,1.4,0.4,0.9,11.6,porteot01
359,Bobby Portis,62,17.8,.445,.727,5.4,0.8,0.4,0.4,0.9,7.0,portibo01
360,Kristaps Porziņģis,72,28.4,.467,.838,7.3,1.3,0.7,1.9,1.7,14.3,porzikr01
361,Dwight Powell,69,14.4,.497,.739,4.0,0.6,0.5,0.3,0.6,5.8,poweldw01
362,Norman Powell,49,14.8,.502,.811,2.3,1.0,0.6,0.2,0.7,5.6,powelno01
363,Phil Pressey,23,12.3,.410,.520,1.3,3.3,0.8,0.2,1.4,3.3,pressph01
363,Phil Pressey,14,12.1,.418,.500,1.6,3.3,0.8,0.1,1.4,3.9,pressph01
363,Phil Pressey,9,12.6,.391,.571,0.9,3.2,0.8,0.3,1.6,2.4,pressph01
364,Ronnie Price,62,19.5,.497,.756,1.6,2.4,1.2,0.2,1.1,5.3,pricero01
365,Pablo Prigioni,59,13.9,.469,.875,1.9,2.2,0.9,0.0,0.8,2.5,prigipa01
366,Tayshaun Prince,77,19.0,.454,.684,1.9,0.9,0.5,0.2,0.4,2.9,princta01
367,Julius Randle,81,28.2,.435,.715,10.2,1.8,0.7,0.4,1.8,11.3,randlju01
368,Zach Randolph,68,29.6,.479,.796,7.8,2.1,0.6,0.2,1.5,15.3,randoza01
369,J.J. Redick,75,28.0,.593,.888,1.9,1.4,0.6,0.1,1.0,16.3,redicjj01
370,Willie Reed,39,10.9,.571,.545,3.1,0.3,0.2,0.8,0.4,4.7,reedwi02
371,Josh Richardson,52,21.3,.550,.667,2.1,1.4,0.7,0.5,0.7,6.6,richajo01
372,Austin Rivers,67,21.9,.498,.681,1.9,1.5,0.7,0.1,0.9,8.9,riverau01
373,Andre Roberson,70,22.2,.555,.611,3.6,0.7,0.8,0.6,0.5,4.8,roberan03
374,Brian Roberts,51,9.2,.494,.894,0.8,1.1,0.2,0.0,0.5,4.0,roberbr01
374,Brian Roberts,30,11.1,.483,.919,1.0,1.3,0.2,0.0,0.5,4.8,roberbr01
374,Brian Roberts,21,6.5,.520,.800,0.6,0.8,0.1,0.0,0.3,2.9,roberbr01
375,Glenn Robinson III,45,11.3,.477,.692,1.5,0.6,0.4,0.2,0.4,3.8,robingl02
376,Nate Robinson,2,11.5,.000,,0.0,2.0,0.5,0.0,0.0,0.0,robinna01
377,Thomas Robinson,71,12.9,.447,.431,5.1,0.6,0.5,0.5,1.0,4.3,robinth01
378,Rajon Rondo,72,35.2,.494,.580,6.0,11.7,2.0,0.1,3.9,11.9,rondora01
379,Derrick Rose,66,31.8,.448,.793,3.4,4.7,0.7,0.2,2.7,16.4,rosede01
380,Terrence Ross,73,23.9,.536,.790,2.5,0.8,0.7,0.3,0.6,9.9,rosste01
381,Terry Rozier,39,8.0,.302,.800,1.6,0.9,0.2,0.0,0.5,1.8,roziete01
382,Ricky Rubio,76,30.6,.427,.847,4.3,8.7,2.1,0.1,2.5,10.1,rubiori01
383,Damjan Rudež,33,8.4,.540,1.000,0.6,0.3,0.1,0.0,0.4,2.3,rudezda01
384,Brandon Rush,72,14.7,.552,.643,2.5,0.8,0.3,0.3,0.5,4.2,rushbr01
385,D'Angelo Russell,80,28.2,.478,.737,3.4,3.3,1.2,0.2,2.5,13.2,russeda01
386,Robert Sacre,25,12.8,.413,.658,2.9,0.6,0.2,0.4,0.5,3.5,sacrero01
387,JaKarr Sampson,73,15.9,.464,.656,2.6,0.6,0.3,0.5,1.0,5.1,sampsja02
387,JaKarr Sampson,47,14.7,.441,.639,2.7,0.6,0.2,0.3,1.1,5.1,sampsja02
387,JaKarr Sampson,26,18.0,.504,.720,2.3,0.6,0.5,0.7,0.7,5.2,sampsja02
388,Dennis Schröder,80,20.3,.471,.791,2.6,4.4,0.9,0.1,2.3,11.0,schrode01
389,Luis Scola,76,21.5,.504,.726,4.7,0.9,0.6,0.4,0.9,8.7,scolalu01
390,Mike Scott,75,15.3,.551,.794,2.7,1.0,0.3,0.2,0.6,6.2,scottmi01
391,Thabo Sefolosha,75,23.4,.562,.626,4.5,1.4,1.1,0.5,0.9,6.4,sefolth01
392,Kevin Séraphin,48,11.0,.410,.826,2.6,1.0,0.2,0.8,0.9,3.9,serapke01
393,Ramon Sessions,82,20.3,.503,.756,2.5,2.9,0.6,0.1,1.4,9.9,sessira01
394,Iman Shumpert,54,24.4,.444,.784,3.8,1.7,1.0,0.4,1.1,5.8,shumpim01
395,Jonathon Simmons,55,14.8,.541,.750,1.7,1.1,0.4,0.1,1.0,6.0,simmojo02
396,Henry Sims,14,18.8,.429,.833,5.1,0.6,0.6,1.0,0.9,6.5,simshe01
397,Kyle Singler,68,14.4,.457,.659,2.1,0.4,0.4,0.1,0.5,3.4,singlky01
398,Donald Sloan,61,21.6,.494,.750,2.8,4.4,0.5,0.1,1.3,7.0,sloando01
399,Marcus Smart,61,27.3,.405,.777,4.2,3.0,1.5,0.3,1.3,9.1,smartma01
400,Greg Smith,18,10.7,.563,.412,2.3,0.3,0.2,0.1,0.4,2.4,smithgr02
401,Ish Smith,77,29.1,.440,.693,4.0,6.5,1.1,0.3,2.3,12.6,smithis01
401,Ish Smith,27,22.9,.452,.767,3.4,5.7,0.9,0.2,1.7,8.9,smithis01
401,Ish Smith,50,32.4,.436,.669,4.3,7.0,1.3,0.4,2.6,14.7,smithis01
402,J.R. Smith,77,30.7,.535,.634,2.8,1.7,1.1,0.3,0.8,12.4,smithjr01
403,Jason Smith,76,15.5,.489,.806,2.9,0.8,0.4,0.9,0.8,7.2,smithja02
404,Josh Smith,55,16.0,.423,.552,3.5,1.6,0.6,0.9,1.4,6.0,smithjo03
404,Josh Smith,32,14.3,.433,.595,3.9,1.3,0.6,1.1,1.3,5.7,smithjo03
404,Josh Smith,23,18.3,.411,.480,2.9,2.1,0.7,0.6,1.6,6.6,smithjo03
405,Russ Smith,15,4.4,.341,.615,0.6,0.7,0.3,0.1,0.5,1.5,smithru01
406,Tony Snell,64,20.3,.454,.909,3.1,1.0,0.3,0.3,0.8,5.3,snellto01
407,Marreese Speights,72,11.6,.458,.825,3.3,0.8,0.3,0.5,0.9,7.1,speigma01
408,Tiago Splitter,36,16.1,.523,.813,3.3,0.8,0.6,0.3,0.7,5.6,splitti01
409,Nik Stauskas,73,24.8,.483,.771,2.5,1.9,0.6,0.3,1.3,8.5,stausni01
410,Lance Stephenson,69,19.9,.513,.784,3.2,1.9,0.6,0.1,1.4,8.3,stephla01
410,Lance Stephenson,43,15.8,.551,.700,2.5,1.4,0.6,0.1,1.1,4.7,stephla01
410,Lance Stephenson,26,26.6,.492,.815,4.4,2.8,0.7,0.2,1.8,14.2,stephla01
411,Alex Stepheson,8,9.1,.333,.333,3.5,0.3,0.1,0.6,0.0,2.8,stephal01
411,Alex Stepheson,4,3.0,1.000,.000,0.5,0.0,0.0,0.5,0.0,0.5,stephal01
411,Alex Stepheson,4,15.3,.308,.400,6.5,0.5,0.3,0.8,0.0,5.0,stephal01
412,Jarnell Stokes,7,2.6,.600,.500,0.6,0.1,0.1,0.0,0.0,1.0,stokeja01
412,Jarnell Stokes,2,2.0,,,1.0,0.0,0.0,0.0,0.0,0.0,stokeja01
412,Jarnell Stokes,5,2.8,.600,.500,0.4,0.2,0.2,0.0,0.0,1.4,stokeja01
413,Amar'e Stoudemire,52,14.7,.566,.746,4.3,0.5,0.3,0.8,0.9,5.8,stoudam01
414,Rodney Stuckey,58,22.0,.436,.829,2.7,2.4,0.7,0.1,1.3,8.9,stuckro01
415,Jared Sullinger,81,23.6,.453,.640,8.3,2.3,0.9,0.6,1.3,10.3,sullija01
416,Edy Tavares,11,6.6,.579,.375,1.9,0.3,0.1,0.5,0.5,2.3,tavarwa01
417,Jeff Teague,79,28.5,.495,.837,2.7,5.9,1.2,0.3,2.8,15.7,teaguje01
418,Mirza Teletović,79,21.3,.544,.774,3.8,1.1,0.4,0.3,1.1,12.2,teletmi01
419,Garrett Temple,80,24.4,.486,.728,2.7,1.8,0.9,0.2,0.8,7.3,templga01
420,Jason Terry,72,17.5,.525,.818,1.1,1.4,0.7,0.1,0.7,5.9,terryja01
421,Isaiah Thomas,82,32.2,.488,.871,3.0,6.2,1.1,0.1,2.7,22.2,thomais02
422,Lance Thomas,59,22.3,.500,.857,2.2,0.9,0.4,0.1,1.0,8.2,thomala01
423,Hollis Thompson,77,28.0,.507,.719,3.5,1.3,0.5,0.3,1.0,9.8,thompho01
424,Jason Thompson,47,10.0,.505,.704,2.9,0.6,0.3,0.4,0.3,3.1,thompja02
424,Jason Thompson,28,6.4,.476,.625,1.9,0.7,0.1,0.3,0.3,2.1,thompja02
424,Jason Thompson,19,15.4,.523,.818,4.2,0.5,0.4,0.6,0.4,4.6,thompja02
425,Klay Thompson,80,33.3,.569,.873,3.8,2.1,0.8,0.6,1.7,22.1,thompkl01
426,Tristan Thompson,82,27.7,.588,.616,9.0,0.8,0.5,0.6,0.7,7.8,thomptr01
427,Marcus Thornton,61,18.2,.482,.848,2.5,1.4,0.8,0.1,0.8,9.7,thornma01
427,Marcus Thornton,47,18.8,.484,.879,2.4,1.4,0.7,0.1,0.9,10.0,thornma01
427,Marcus Thornton,14,16.0,.477,.762,2.5,1.4,0.9,0.1,0.8,8.4,thornma01
428,Anthony Tolliver,72,18.6,.533,.617,3.2,0.7,0.4,0.2,0.4,5.3,tollian01
429,Axel Toupane,21,14.5,.450,.765,1.5,0.7,0.3,0.3,0.3,3.6,toupaax01
430,Karl-Anthony Towns,82,32.0,.555,.811,10.5,2.0,0.7,1.7,2.2,18.3,townska01
431,P.J. Tucker,82,31.0,.469,.746,6.2,2.2,1.3,0.2,1.4,8.0,tuckepj01
432,Evan Turner,81,28.0,.469,.827,4.9,4.4,1.0,0.3,2.1,10.5,turneev01
433,Myles Turner,60,22.8,.501,.727,5.5,0.7,0.4,1.4,1.1,10.3,turnemy01
434,Beno Udrih,44,16.1,.472,.900,1.6,2.6,0.3,0.0,1.2,4.7,udrihbe01
434,Beno Udrih,8,15.0,.478,1.000,1.1,3.3,0.4,0.1,1.4,5.9,udrihbe01
434,Beno Udrih,36,16.3,.470,.882,1.8,2.5,0.3,0.0,1.2,4.4,udrihbe01
435,Jonas Valančiūnas,60,26.0,.565,.761,9.1,0.7,0.4,1.3,1.4,12.8,valanjo01
436,Anderson Varejão,53,9.4,.427,.640,2.7,0.7,0.3,0.2,0.4,2.6,varejan01
